sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
574,-483,278,-1682,-510,-2083,2755
575,-383,116,-1477,505,-1055,2441
576,-262,0,-1286,1123,-432,1890
577,-241,-83,-1186,1583,-161,1388
578,-259,-108,-1098,1994,-133,869
579,-302,-78,-1094,2136,-61,517
580,-338,-63,-1173,2013,146,417
581,-410,-89,-1250,1667,544,478
582,-441,-122,-1346,1207,1029,556
583,-446,-122,-1430,718,1525,558
584,-466,-117,-1519,304,2000,544
585,-488,-84,-1593,-38,2519,564
586,-504,-75,-1592,-270,3191,632
587,-555,-60,-1534,-411,4111,740
588,-584,-56,-1408,-434,5089,781
589,-639,-54,-1209,-211,5986,712
590,-652,-33,-940,162,6800,529
591,-662,-11,-629,533,7511,240
592,-716,-45,-262,835,8076,17
593,-758,-54,126,994,8400,-63
594,-720,-97,513,914,8578,-143
595,-720,-61,888,605,8580,-170
596,-686,21,1220,70,8701,-38
597,-635,60,1542,-366,9181,171
598,-548,58,1839,-432,9634,599
599,-356,29,2048,-334,9714,964
600,-233,0,2048,-270,9449,1027
601,-205,-58,2048,-67,8884,994
602,-130,-91,2048,132,8273,839
603,-80,-120,2048,-61,7710,673
604,-8,-151,2048,-682,7085,728
605,86,-165,2048,-1325,6394,980
606,177,-129,2048,-1663,5613,1181
607,229,-86,2048,-1504,4777,1123
608,351,-24,2048,-866,4255,712
609,413,35,2048,-2,3830,224
610,525,67,2048,396,2957,60
611,601,102,2048,339,1787,39
612,572,127,2048,195,691,23
613,584,127,2048,68,-100,-10
614,640,180,2048,83,-661,-198
615,612,284,2048,187,-1395,-524
616,543,397,2048,406,-2612,-735
617,400,453,2048,699,-3809,-704
618,252,408,2048,861,-4922,-288
619,123,331,2048,853,-5967,232
620,-8,253,2048,673,-6911,525
621,-126,179,2048,578,-7708,742
622,-262,140,2048,695,-8260,703
623,-375,140,2048,914,-8422,476
624,-453,138,2048,1158,-8385,271
625,-535,120,2048,1443,-8485,207
626,-615,74,2048,1755,-8725,201
627,-701,33,1896,2003,-8991,171
628,-771,-19,1678,2125,-9215,179
629,-843,-58,1450,2203,-9319,207
630,-867,-81,1248,2169,-9411,257
631,-912,-97,1034,1968,-9526,421
632,-953,-85,765,1669,-9672,697
633,-994,-125,513,1339,-9821,972
634,-1009,-174,232,960,-9747,1169
635,-1005,-202,-6,496,-9278,1312
636,-980,-194,-232,29,-8629,1292
637,-940,-147,-458,-352,-7930,1058
638,-845,-68,-652,-596,-7338,814
639,-765,22,-918,-711,-6911,716
640,-694,71,-1160,-651,-6571,708
641,-645,131,-1372,-387,-6188,625
642,-590,198,-1588,-83,-5608,523
