sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
335,98,-13,999,-208,-267,-298
336,100,11,960,-432,-278,-210
337,101,36,940,-522,-210,-105
338,109,39,915,-473,-132,36
339,96,32,903,-345,-60,213
340,81,-9,927,-165,-24,352
341,86,-64,925,44,7,401
342,75,-108,948,214,19,383
343,60,-146,1004,362,-9,303
344,60,-149,996,458,-44,155
345,74,-133,986,376,-65,-44
346,81,-114,998,150,-93,-138
347,73,-73,978,-100,-95,-97
348,70,-68,972,-276,-83,30
349,81,-79,979,-341,-85,120
350,79,-75,977,-315,-114,104
351,62,-69,980,-243,-130,53
352,62,-61,989,-161,-85,10
353,76,-86,1014,-46,-34,-27
354,95,-92,1023,73,-7,-70
355,95,-86,1024,126,-24,-107
356,84,-82,1035,101,-22,-117
357,87,-83,1038,68,3,-111
358,96,-81,1040,56,-1,-105
359,112,-74,1035,1,-38,-78
360,101,-65,1032,-110,-83,-37
361,106,-67,1035,-245,-101,12
362,111,-53,1054,-360,-60,55
363,113,-47,1062,-460,-1,87
364,115,-54,1042,-501,1,130
365,105,-64,1022,-503,-38,194
366,113,-83,1005,-470,-101,245
367,108,-109,988,-393,-144,233
368,104,-106,967,-192,-130,161
369,112,-114,991,71,-79,46
370,99,-137,1039,314,-42,-91
371,92,-150,1048,493,-3,-177
372,112,-138,1051,544,19,-224
373,117,-123,1071,409,7,-263
374,116,-123,1051,132,-52,-242
375,120,-106,1031,-227,-159,-126
376,124,-118,983,-544,-274,8
377,112,-108,930,-745,-327,55
378,109,-96,918,-819,-272,46
379,108,-92,912,-800,-136,42
380,106,-79,930,-753,28,77
381,122,-101,936,-530,161,79
382,116,-116,952,-167,206,30
383,119,-164,978,239,173,-40
384,113,-187,987,548,87,-128
385,120,-207,1006,650,-1,-208
386,113,-216,991,564,-58,-240
387,93,-229,999,396,-73,-244
388,93,-241,1006,183,-32,-222
389,102,-236,1019,-30,28,-218
390,106,-240,1005,-223,58,-230
391,113,-235,997,-323,50,-255
392,113,-228,997,-345,36,-310
393,109,-230,989,-319,30,-380
394,105,-225,985,-268,26,-445
395,107,-219,1000,-188,32,-540
396,102,-214,986,-124,36,-634
397,103,-202,999,-124,24,-687
398,120,-188,1002,-179,11,-710
399,106,-182,995,-272,17,-714
400,104,-181,987,-321,23,-730
401,97,-149,1001,-329,54,-769
402,111,-129,1010,-290,77,-818
403,104,-108,1003,-200,67,-869
404,109,-107,983,-95,46,-880
405,123,-98,985,-16,40,-876
406,115,-98,1000,25,62,-874
407,106,-87,1013,28,87,-855
408,111,-75,996,5,112,-843
409,95,-70,1007,-9,114,-831
410,106,-80,1005,-32,95,-788
411,97,-83,988,-79,69,-724
412,90,-92,993,-112,105,-687
413,108,-81,968,-138,177,-703
414,102,-82,991,-132,241,-704
415,100,-82,1018,-75,294,-693
416,100,-87,1020,25,317,-685
417,87,-99,1042,105,286,-669
418,94,-124,1050,155,226,-671
419,91,-133,1054,132,149,-685
420,82,-137,1052,48,103,-699
421,83,-122,1043,-59,97,-704
422,76,-123,1031,-143,124,-695
423,89,-121,1044,-194,142,-673
424,91,-130,1017,-196,136,-675
425,79,-127,1007,-188,128,-722
426,82,-101,1035,-163,144,-792
427,82,-94,1019,-108,167,-837
428,84,-85,1032,-36,187,-869
429,83,-87,1038,40,179,-857
430,85,-94,1058,105,151,-874
431,84,-75,1054,142,132,-923
432,83,-70,1066,169,87,-951
433,84,-55,1069,183,38,-933
434,68,-59,1055,183,-5,-872
435,64,-77,1023,153,-38,-814
436,74,-70,992,79,-60,-781
437,73,-75,977,-9,-54,-765
438,58,-73,957,-67,-7,-751
439,72,-72,942,-97,79,-763
440,73,-67,958,-71,149,-787
441,79,-56,982,-7,173,-833
442,88,-46,991,83,179,-869
443,94,-35,1008,167,149,-888
444,93,-57,1023,196,120,-876
445,92,-48,1012,167,87,-843
446,93,-41,1011,83,52,-788
447,86,-43,995,9,32,-736
448,93,-46,980,5,64,-714
449,92,-36,982,25,128,-738
450,100,-42,1009,42,173,-749
451,89,-50,984,87,173,-718
452,91,-43,990,122,155,-693
453,92,-64,986,116,148,-663
454,86,-69,987,91,161,-644
455,80,-71,989,85,187,-665
456,89,-61,1004,87,190,-704
457,89,-71,988,91,196,-712
458,92,-73,1004,87,185,-695
459,79,-56,1004,42,181,-695
460,97,-55,1001,-48,189,-689
461,93,-40,998,-100,210,-697
462,93,-9,997,-89,218,-703
463,89,-4,1003,21,216,-675
464,85,-15,997,177,190,-634
465,77,-25,996,296,157,-607
466,68,-40,969,403,144,-597
467,69,-29,966,525,194,-636
468,66,-45,988,640,284,-697
469,66,-26,1020,747,339,-777
470,73,-25,1025,814,374,-851
471,81,-11,1056,792,378,-859
472,89,-9,1063,722,331,-816
473,81,13,1070,614,261,-742
474,84,18,1052,497,210,-656
475,77,5,1046,396,194,-591
476,74,-6,1037,308,185,-564
477,57,0,1059,193,202,-535
478,66,-9,1064,114,216,-509
479,77,-8,1080,27,198,-476
480,78,3,1068,-69,130,-462
481,76,-12,1059,-182,77,-417
482,72,-6,1042,-243,77,-392
483,67,-7,1055,-286,91,-370
484,66,-11,1041,-315,89,-341
485,72,-8,1035,-315,83,-300
486,72,-18,1045,-296,60,-230
487,71,-35,1037,-247,52,-197
488,61,-48,1033,-222,54,-244
489,50,-38,1041,-167,48,-333
490,50,-22,1040,-54,60,-441
491,51,-23,1045,87,60,-531
492,68,-22,1042,177,-1,-564
493,73,-15,1040,126,-69,-550
494,70,-7,1054,-44,-120,-513
495,66,25,1023,-157,-81,-482
496,61,34,1011,-241,-73,-470
497,50,22,1045,-177,-22,-412
498,53,41,1037,1,48,-382
499,65,27,1036,171,67,-415
500,71,27,1040,261,28,-447
501,64,15,1061,216,-46,-447
502,62,25,1058,79,-50,-404
503,72,24,1038,-91,-1,-300
504,71,25,1041,-237,17,-185
505,73,20,1045,-278,-30,-126
506,59,8,1034,-188,-54,-111
507,52,2,1041,-73,-83,-122
508,65,-3,1041,38,-95,-169
509,48,-14,1029,81,-126,-230
510,48,-21,1030,32,-128,-247
511,52,-15,1010,-77,-104,-249
512,52,-5,1008,-190,-73,-245
513,49,7,1003,-266,-61,-247
514,51,17,1002,-276,-58,-247
515,57,30,1001,-196,-46,-240
516,58,40,986,-59,-48,-212
517,58,29,984,85,-65,-220
518,62,32,983,216,-79,-245
519,61,26,961,302,-77,-253
520,68,33,981,320,-69,-228
521,67,31,977,251,-48,-193
522,68,23,977,155,-17,-150
523,73,21,981,54,38,-107
524,74,22,988,-11,77,-81
525,59,22,1004,-18,93,-56
526,78,25,1020,7,97,-52
527,77,31,1015,64,75,-40
528,85,33,1032,128,40,1
529,81,24,1022,167,17,65
530,61,3,1039,175,15,116
531,64,-23,1028,171,34,130
532,69,-34,1040,130,48,110
533,77,-35,1044,32,15,102
534,74,-41,1051,-89,-40,104
535,69,-39,1040,-173,-77,128
536,72,-49,1025,-245,-108,153
537,64,-35,1016,-280,-112,145
538,59,-44,998,-237,-81,108
539,52,-32,987,-138,-36,51
540,53,-15,1003,-11,-1,8
541,73,-7,1009,126,30,-29
542,77,-2,1024,222,48,-42
543,95,-8,1049,259,38,-37
544,93,-4,1051,220,19,-13
545,99,-6,1057,112,-1,34
546,91,-3,1075,21,-20,104
547,85,-17,1059,-50,-34,159
548,89,-22,1060,-77,-38,184
549,86,-25,1071,-65,-46,165
550,87,-35,1053,-40,-69,145
551,77,-39,1074,-13,-83,118
552,72,-40,1070,1,-60,98
553,79,-44,1062,-1,-38,85
554,69,-37,1058,-14,-60,96
555,83,-44,1047,-18,-95,106
556,82,-42,1034,-1,-140,110
557,69,-52,1041,38,-149,100
558,75,-47,1031,118,-128,61
559,73,-42,1038,202,-114,-11
560,71,-40,1046,280,-89,-72
561,83,-28,1045,376,-73,-91
562,79,-34,1058,452,-65,-95
563,83,-22,1112,476,-63,-115
564,89,-14,1130,484,-24,-152
