AccelerometerX,AccelerometerY,AccelerometerZ
2144,1641,-2576
2192,1481,-2365
2107,1300,-2189
1946,1145,-2015
1774,1021,-1822
1595,967,-1603
1408,914,-1426
1261,817,-1273
1225,705,-1071
1182,658,-916
1061,601,-717
808,480,-466
529,308,-167
276,134,181
87,57,526
-101,168,1031
-274,356,1693
-594,516,2450
-1214,494,3515
-2024,338,4781
-2446,357,5639
-2142,690,6076
-1631,1182,6561
-1785,1718,7363
-1871,1845,8286
-1587,1668,9410
-1213,1543,10299
-1218,1588,11045
-1647,1871,11870
-2349,2391,12636
-2763,2837,13322
-2656,3003,13742
-2204,3037,13764
-1650,3002,13581
-993,2800,13267
-305,2567,12807
-15,2361,12170
-125,2280,11538
-430,2105,11021
-671,1845,10372
-876,1688,9764
-1008,1544,9084
-1066,1440,8394
-1101,1325,7717
-1158,1050,6955
-1127,676,6271
-1085,324,5577
-1024,7,4867
-868,-342,4102
-708,-630,3205
-575,-778,2447
-482,-805,1846
-490,-764,1317
-495,-621,921
-508,-383,615
-552,-105,146
-459,203,-370
-157,457,-812
247,616,-1273
695,736,-1680
1136,887,-2071
1462,1093,-2466
1649,1266,-2876
1733,1469,-3090
1585,1732,-3113
1315,1915,-2939
1137,1952,-2793
1086,1944,-2689
1094,1943,-2690
1117,1957,-2706
1187,1899,-2701
1310,1775,-2683
1433,1600,-2641
1487,1406,-2559
1430,1216,-2434
1316,983,-2301
1190,768,-2103
1013,615,-1934
793,519,-1765
568,491,-1530
332,480,-1335
159,481,-1201
21,489,-1089
-55,419,-974
-97,236,-838
-118,28,-714
-132,-72,-482
-173,42,3
-406,249,694
-695,301,1583
-719,148,3160
-1078,-87,5142
-1790,50,6898
-2064,564,7824
-1419,1161,7720
-1204,1568,7062
-2688,1392,7655
-4688,396,9385
-4888,-694,10821
-2938,-700,11447
-910,-37,11241
-249,712,10555
-926,1198,10068
-2026,1339,9744
-2653,1429,9415
-2694,1577,9053
-2584,1597,8558
-2575,1644,8033
-2679,1882,7534
-2727,2138,7075
-2571,2154,6703
-2194,1986,6323
-1692,1805,5872
-1319,1579,5492
-1070,1343,5109
-917,1157,4721
-832,1034,4403
-773,964,4191
-811,927,4041
-916,937,3962
-969,966,3841
-1019,975,3706
-1077,969,3663
-1154,961,3633
-1132,955,3615
-1034,962,3604
-918,980,3571
-860,1026,3556
-901,1117,3518
-930,1224,3585
-913,1266,3718
-857,1205,3781
-819,1104,3807
-921,1093,3914
-1059,1106,4030
-1064,1130,4046
-988,1165,4018
-961,1207,4035
-950,1250,3986
-926,1321,3989
-907,1324,4018
-875,1284,4035
-901,1252,4141
-946,1215,4237
-968,1179,4259
-943,1176,4222
-917,1235,4167
-924,1293,4189
-939,1289,4163
-955,1232,4126
-944,1193,4140
-907,1164,4166
-854,1139,4149
-787,1128,4087
-734,1142,4025
-708,1200,4011
-694,1222,4014
-689,1215,4026
-727,1201,4040
-780,1201,4014
-830,1197,3980
-855,1178,3934
-855,1157,3938
-835,1150,3990
-840,1167,3998
-849,1180,4047
-837,1176,4050
-825,1160,4013
-810,1132,3960
-830,1128,3929
-833,1124,3964
