sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
340,-371,-51,930,-133,-2,-8
341,-372,-34,932,-94,9,-10
342,-360,-33,935,-69,37,-6
343,-352,-41,938,-53,64,0
344,-346,-42,943,-57,113,-16
345,-340,-37,953,-120,144,-12
346,-333,-37,985,-141,128,-26
347,-338,-26,966,-116,68,-51
348,-348,-12,974,-77,-2,-42
349,-342,-18,956,-38,-30,1
350,-337,-35,955,-14,-49,9
351,-349,-39,936,-10,-42,13
352,-360,-40,926,-6,-14,0
353,-352,-31,916,-18,23,-14
354,-376,-21,941,-14,48,-12
355,-382,-11,967,11,78,7
356,-373,-11,984,27,80,46
357,-386,-15,969,33,58,85
358,-389,-44,987,27,35,103
359,-382,-42,974,5,9,87
360,-386,-48,975,-63,-16,70
361,-389,-59,965,-108,-10,44
362,-394,-54,967,-127,-10,15
363,-376,-57,956,-118,-2,0
364,-386,-52,950,-77,-30,-8
365,-373,-46,960,-36,-40,-34
366,-370,-41,951,-20,-53,-42
367,-372,-23,952,-22,-73,-40
368,-369,-29,955,-30,-83,-32
369,-368,-29,948,-26,-81,-38
370,-350,-21,935,-28,-77,-36
371,-360,-18,934,-36,-53,-30
372,-359,-22,930,-71,-30,-22
373,-349,-18,942,-90,-18,5
374,-356,-30,946,-51,-24,11
375,-358,-40,938,5,-38,21
376,-363,-38,953,35,-47,23
377,-366,-45,959,-2,-59,-6
378,-353,-53,950,-57,-57,-38
379,-344,-51,941,-90,-42,-49
380,-354,-38,943,-135,-32,-69
381,-350,-35,948,-112,-16,-88
382,-346,-25,945,-69,-2,-71
383,-350,-32,947,-24,3,-47
384,-336,-30,952,3,-22,-47
385,-352,-26,948,19,-26,-43
386,-347,-24,952,9,0,-30
387,-349,-26,963,-57,13,-36
388,-348,-21,943,-141,1,-43
389,-374,-9,946,-200,-24,-47
390,-348,-11,924,-170,-18,-28
391,-379,-8,931,-114,-47,29
392,-359,-21,925,7,-6,66
