AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-14200.0,-2239.0,-5548.0,-7523.0,11325.0,-10473.0
-21053.0,-516.0,-5667.0,-7374.0,15791.0,-10728.0
-19588.0,939.0,-1937.0,-3112.0,18671.0,-9794.0
-10443.0,575.0,-177.0,3793.0,22086.0,-8938.0
-5881.0,1406.0,250.0,5237.0,23567.0,-9531.0
-3148.0,3145.0,102.0,-117.0,20200.0,-5274.0
-957.0,4128.0,54.0,-2747.0,11112.0,778.0
-692.0,3451.0,608.0,-2281.0,3201.0,3558.0
-1345.0,2286.0,962.0,-1856.0,-3217.0,3413.0
-1904.0,1573.0,1041.0,-1268.0,-7324.0,3471.0
-2102.0,1556.0,868.0,350.0,-8003.0,4439.0
-1971.0,1891.0,823.0,1115.0,-7572.0,5343.0
-1652.0,2036.0,580.0,-1125.0,-3455.0,3863.0
-1597.0,2046.0,134.0,-652.0,-2165.0,3599.0
-1919.0,1963.0,-17.0,49.0,-1837.0,3601.0
-1839.0,1495.0,19.0,459.0,-1713.0,3535.0
-1293.0,1557.0,-146.0,485.0,-1883.0,3478.0
-709.0,1749.0,-84.0,357.0,-2185.0,3385.0
-72.0,1867.0,-62.0,202.0,-2599.0,3193.0
454.0,1930.0,33.0,127.0,-3367.0,2929.0
552.0,2036.0,312.0,194.0,-4300.0,2576.0
516.0,2167.0,312.0,314.0,-5005.0,2257.0
202.0,2263.0,103.0,457.0,-5447.0,2006.0
-102.0,2291.0,233.0,538.0,-5604.0,1741.0
146.0,2232.0,524.0,540.0,-5494.0,1478.0
607.0,2287.0,665.0,521.0,-5329.0,1184.0
551.0,2483.0,581.0,501.0,-5178.0,815.0
-619.0,2364.0,949.0,387.0,-4979.0,399.0
-3118.0,2097.0,1434.0,83.0,-4388.0,-117.0
-6062.0,2181.0,2156.0,-366.0,-3166.0,-745.0
-7701.0,2094.0,3240.0,-1783.0,1384.0,-2983.0
-8192.0,1752.0,4635.0,-2584.0,2742.0,-4229.0
-5446.0,1112.0,2180.0,-3095.0,3275.0,-5674.0
-9354.0,-1094.0,3332.0,-3516.0,3560.0,-6866.0
-10104.0,-799.0,3928.0,-3825.0,4732.0,-7500.0
-9617.0,803.0,3218.0,-3199.0,5765.0,-7126.0
-8400.0,2147.0,2524.0,-765.0,5668.0,-5291.0
-7123.0,2647.0,1267.0,1694.0,5135.0,-4037.0
-5781.0,2539.0,580.0,476.0,6401.0,-3022.0
-4478.0,2322.0,826.0,-333.0,5439.0,-57.0
-3237.0,2488.0,768.0,671.0,1612.0,2222.0
-2392.0,2697.0,894.0,881.0,276.0,3772.0
-1768.0,2629.0,918.0,1086.0,-1088.0,5275.0
-1177.0,2376.0,828.0,1078.0,-2362.0,6411.0
-767.0,2231.0,715.0,772.0,-3212.0,6769.0
-420.0,2095.0,569.0,849.0,-3833.0,6721.0
-476.0,2125.0,603.0,1103.0,-4412.0,6695.0
-277.0,2174.0,315.0,1006.0,-4678.0,6606.0
-128.0,2261.0,193.0,1201.0,-4756.0,6603.0
-1.0,2222.0,187.0,1406.0,-4648.0,6589.0
305.0,2071.0,118.0,1652.0,-4339.0,6591.0
1857.0,1755.0,-208.0,1738.0,-3719.0,6383.0
2248.0,1809.0,-329.0,1581.0,-3479.0,5889.0
2295.0,1894.0,-304.0,1288.0,-3242.0,5219.0
2338.0,1835.0,-216.0,1005.0,-3185.0,4365.0
2347.0,1727.0,-352.0,828.0,-2949.0,3406.0
2315.0,1713.0,-579.0,719.0,-2672.0,2466.0
2198.0,1696.0,-560.0,612.0,-2359.0,1526.0
2152.0,1763.0,-460.0,424.0,-1861.0,566.0
1616.0,1672.0,-287.0,8.0,-1253.0,-424.0
89.0,1632.0,-151.0,-483.0,-538.0,-1397.0
-1713.0,1682.0,641.0,-876.0,189.0,-2370.0
-3672.0,1869.0,2017.0,-1277.0,960.0,-3412.0
-5198.0,2179.0,3706.0,-1648.0,1696.0,-4466.0
-5552.0,1543.0,5869.0,-2070.0,2417.0,-5462.0
-3223.0,458.0,6107.0,-2626.0,2948.0,-6577.0
-469.0,674.0,2642.0,-5159.0,5999.0,-10478.0
-1186.0,2194.0,-3904.0,-5952.0,9276.0,-10946.0
-7143.0,969.0,-6038.0,-5351.0,12611.0,-10898.0
-17621.0,561.0,-1490.0,-1968.0,14711.0,-9960.0
-12240.0,1419.0,-175.0,3023.0,17467.0,-9195.0
-7278.0,1662.0,173.0,4362.0,17556.0,-8814.0
-4542.0,2229.0,199.0,152.0,15427.0,-6060.0
-2726.0,3097.0,247.0,-1286.0,10588.0,-1663.0
-1585.0,3555.0,27.0,-409.0,2142.0,1125.0
-1196.0,3271.0,350.0,-821.0,-3355.0,2189.0
-1493.0,2380.0,1236.0,-1079.0,-6761.0,2811.0
-1756.0,1846.0,1531.0,-591.0,-7725.0,3654.0
-1789.0,1796.0,1498.0,92.0,-7651.0,4597.0
-1597.0,1888.0,1350.0,276.0,-7479.0,5161.0
-1319.0,2134.0,1078.0,-272.0,-6784.0,5078.0
-1341.0,2197.0,975.0,-1064.0,-5843.0,4584.0
-1309.0,2065.0,847.0,-1090.0,-5170.0,4104.0
-927.0,1925.0,532.0,824.0,-3407.0,3814.0
-609.0,1864.0,280.0,635.0,-3160.0,3597.0
86.0,1709.0,439.0,539.0,-3158.0,3317.0
593.0,1735.0,441.0,531.0,-3377.0,2988.0
824.0,1811.0,396.0,600.0,-3578.0,2679.0
1033.0,1871.0,100.0,602.0,-3675.0,2376.0
837.0,1887.0,121.0,449.0,-3562.0,1995.0
498.0,1906.0,350.0,277.0,-3163.0,1406.0
136.0,2037.0,560.0,153.0,-2716.0,701.0
-474.0,2091.0,943.0,80.0,-2264.0,2.0
-1390.0,2081.0,1299.0,-103.0,-1725.0,-699.0
-3135.0,2121.0,1510.0,-411.0,-990.0,-1465.0
-5084.0,2117.0,2450.0,-714.0,-303.0,-2257.0
-6985.0,2015.0,3898.0,-936.0,419.0,-2978.0
-8047.0,1608.0,5134.0,-1274.0,954.0,-3701.0
-7610.0,960.0,6303.0,-1793.0,1495.0,-4486.0
-5348.0,684.0,4031.0,-2341.0,2159.0,-5289.0
-3598.0,2651.0,347.0,-4381.0,5604.0,-7609.0
-4378.0,2747.0,-2362.0,-3981.0,7718.0,-7386.0
-6386.0,-447.0,-1731.0,-2226.0,8515.0,-6436.0
-10879.0,2112.0,-23.0,1222.0,10009.0,-5061.0
-9264.0,2226.0,-603.0,3919.0,11420.0,-5054.0
-7268.0,1780.0,-902.0,1632.0,10966.0,-4803.0
-5700.0,1695.0,-738.0,-816.0,10175.0,-1941.0
-4545.0,1804.0,-469.0,37.0,7019.0,1721.0
-3499.0,2062.0,-551.0,692.0,3922.0,4463.0
-2559.0,2176.0,-501.0,65.0,1516.0,6019.0
-1615.0,1920.0,-213.0,-618.0,-1074.0,6698.0
-916.0,1643.0,121.0,-659.0,-3044.0,6721.0
-396.0,1587.0,340.0,-389.0,-4679.0,6377.0
-82.0,1804.0,550.0,-54.0,-6404.0,6104.0
60.0,1942.0,574.0,115.0,-7770.0,6018.0
229.0,1940.0,561.0,-59.0,-8273.0,5889.0
159.0,1973.0,366.0,-95.0,-8198.0,5727.0
194.0,1916.0,161.0,213.0,-7915.0,5625.0
210.0,1901.0,-9.0,1252.0,-5609.0,5349.0
280.0,1931.0,-111.0,1349.0,-4943.0,5097.0
292.0,1815.0,0.0,1431.0,-4497.0,4688.0
1177.0,1783.0,-7.0,1459.0,-3953.0,4246.0
1598.0,1952.0,-70.0,1518.0,-3442.0,3793.0
2014.0,2057.0,-243.0,1424.0,-3017.0,3306.0
2331.0,2127.0,-435.0,1169.0,-2933.0,2601.0
2338.0,2112.0,-550.0,981.0,-2944.0,1746.0
1574.0,2066.0,-715.0,738.0,-2982.0,852.0
-345.0,2108.0,-395.0,342.0,-2901.0,-68.0
-2288.0,2363.0,905.0,-255.0,-2494.0,-1039.0
-4332.0,2675.0,2972.0,-907.0,-1778.0,-2016.0
-5866.0,2625.0,5640.0,-1509.0,-577.0,-2994.0
-4620.0,1479.0,8040.0,-2121.0,1100.0,-4096.0
-693.0,554.0,7270.0,-2733.0,2763.0,-5513.0
3362.0,2069.0,269.0,-3593.0,4265.0,-7379.0
834.0,2190.0,-6250.0,-4718.0,6541.0,-9133.0
-9247.0,-1448.0,-8186.0,-5767.0,9370.0,-10242.0
-19437.0,-2206.0,-8828.0,1356.0,17749.0,-8918.0
-24368.0,386.0,-3549.0,5316.0,21801.0,-8692.0
-14493.0,539.0,-1596.0,1988.0,21725.0,-6867.0
-2130.0,3495.0,-485.0,-1847.0,15766.0,-1981.0
-1612.0,2915.0,783.0,-1025.0,7825.0,1427.0
-1335.0,2372.0,874.0,-435.0,-2050.0,1074.0
-1054.0,1964.0,1175.0,-1414.0,-10397.0,1333.0
-854.0,1763.0,1432.0,-412.0,-12917.0,2925.0
-792.0,1845.0,1390.0,618.0,-12378.0,4436.0
-966.0,2024.0,1254.0,72.0,-10504.0,4994.0
-1251.0,1997.0,976.0,-473.0,-8961.0,4374.0
-1479.0,1914.0,718.0,-305.0,-7495.0,3829.0
-1722.0,1805.0,486.0,-312.0,-5705.0,3563.0
-1907.0,1764.0,288.0,-65.0,-4306.0,3601.0
-1910.0,1751.0,161.0,324.0,-3143.0,3671.0
-1809.0,1756.0,116.0,457.0,-2088.0,3606.0
-1463.0,1632.0,94.0,422.0,-1425.0,3524.0
-968.0,1666.0,289.0,366.0,-1025.0,3354.0
-361.0,1914.0,423.0,395.0,-1721.0,2382.0
-80.0,2129.0,355.0,353.0,-2426.0,1913.0
78.0,2204.0,343.0,403.0,-3069.0,1578.0
75.0,2231.0,241.0,544.0,-3364.0,1288.0
183.0,2297.0,403.0,614.0,-3299.0,967.0
-66.0,2419.0,621.0,470.0,-3123.0,664.0
-969.0,2492.0,891.0,170.0,-2696.0,240.0
-2506.0,2447.0,1101.0,-121.0,-2174.0,-362.0
-4526.0,2467.0,1752.0,-352.0,-1570.0,-1070.0
-5924.0,2361.0,3221.0,-614.0,-590.0,-1814.0
-5900.0,2133.0,4663.0,-881.0,702.0,-2530.0
-4371.0,1808.0,4480.0,-1187.0,1829.0,-3264.0
-2740.0,2208.0,1966.0,-1632.0,2959.0,-4122.0
-3416.0,2667.0,-222.0,-2132.0,4059.0,-5155.0
-6193.0,1437.0,-1036.0,-2643.0,5064.0,-6217.0
-9291.0,-376.0,-1388.0,-2917.0,6536.0,-6905.0
-11727.0,-294.0,-1885.0,-2250.0,7594.0,-6798.0
-12714.0,1008.0,-1669.0,-284.0,8134.0,-6053.0
-11504.0,1824.0,-1122.0,337.0,10747.0,-3459.0
-8863.0,1807.0,-615.0,-423.0,8680.0,-844.0
-6618.0,1587.0,-284.0,-174.0,4761.0,1378.0
-2391.0,1797.0,-131.0,-213.0,648.0,2959.0
-1562.0,1703.0,159.0,-627.0,-2875.0,3864.0
-1146.0,1725.0,520.0,-911.0,-5458.0,4398.0
-927.0,1943.0,542.0,-597.0,-6896.0,4933.0
-627.0,1991.0,616.0,-259.0,-7423.0,5453.0
-389.0,2118.0,692.0,-249.0,-7409.0,5821.0
-300.0,2150.0,698.0,-244.0,-7075.0,6064.0
-258.0,2244.0,461.0,-162.0,-6707.0,6144.0
-467.0,2195.0,465.0,122.0,-6417.0,6100.0
-754.0,1977.0,392.0,468.0,-6049.0,6177.0
-513.0,1669.0,226.0,816.0,-5720.0,6288.0
332.0,1578.0,254.0,1106.0,-5684.0,6232.0
1346.0,1643.0,355.0,1348.0,-5547.0,6099.0
2017.0,1758.0,58.0,1564.0,-5521.0,6036.0
2232.0,1747.0,-204.0,1577.0,-6842.0,3498.0
2382.0,1729.0,-246.0,1409.0,-7063.0,2974.0
2855.0,1379.0,-709.0,933.0,-6862.0,2246.0
2464.0,1323.0,-459.0,164.0,-6040.0,1165.0
1972.0,1392.0,-224.0,-481.0,-4869.0,25.0
429.0,1428.0,170.0,-1052.0,-3582.0,-1125.0
-2026.0,1713.0,1022.0,-1695.0,-2031.0,-2294.0
-4812.0,2294.0,3023.0,-2172.0,-514.0,-3500.0
-6959.0,2434.0,6595.0,-2568.0,723.0,-4729.0
-8144.0,1093.0,8753.0,-2908.0,1927.0,-5886.0
-6729.0,-595.0,6464.0,-3323.0,3292.0,-7030.0
-3890.0,240.0,24.0,-3936.0,4497.0,-8419.0
-6054.0,3784.0,-6007.0,-4659.0,6292.0,-9906.0
-12474.0,1968.0,-5185.0,-5856.0,9898.0,-11059.0
-15344.0,-4005.0,3459.0,-6848.0,13702.0,-11552.0
-14176.0,-668.0,1479.0,-5353.0,15442.0,-10980.0
-11065.0,702.0,2715.0,-801.0,16631.0,-9143.0
-6932.0,1638.0,1730.0,-1141.0,8888.0,-5236.0
-3882.0,2343.0,1207.0,-1851.0,1960.0,1097.0
-2593.0,2969.0,1106.0,-540.0,-5155.0,4181.0
-3070.0,2583.0,1228.0,-499.0,-5231.0,5248.0
-3296.0,1414.0,1452.0,455.0,-4535.0,5877.0
-2833.0,979.0,1275.0,1073.0,-4265.0,5607.0
-2018.0,1209.0,1061.0,1593.0,-4160.0,5208.0
-1051.0,1539.0,1200.0,1434.0,-4252.0,5046.0
-371.0,1678.0,1266.0,328.0,-5030.0,4600.0
-204.0,1618.0,1266.0,-413.0,-5491.0,4115.0
-542.0,1697.0,1157.0,80.0,-5513.0,3921.0
-1092.0,1723.0,996.0,1215.0,-5541.0,3750.0
-1552.0,1772.0,440.0,2025.0,-5017.0,3469.0
-1628.0,1695.0,115.0,2206.0,-4294.0,3176.0
-1026.0,1585.0,2.0,2141.0,-3591.0,3011.0
-251.0,1619.0,-42.0,2193.0,-3108.0,3034.0
556.0,1831.0,-52.0,2240.0,-2780.0,3057.0
1246.0,2048.0,-80.0,2198.0,-3129.0,2876.0
1779.0,2313.0,-189.0,1124.0,-4625.0,1377.0
2178.0,2514.0,-264.0,1032.0,-5166.0,793.0
2500.0,2492.0,-140.0,854.0,-5397.0,196.0
-2041.0,2242.0,908.0,512.0,-5141.0,-435.0
-4540.0,2331.0,2349.0,5.0,-4238.0,-1087.0
-6706.0,2340.0,4570.0,-708.0,-2669.0,-1766.0
-7384.0,1809.0,5227.0,-1511.0,-325.0,-2574.0
-5925.0,1008.0,4745.0,-2179.0,2005.0,-3594.0
-3747.0,1497.0,399.0,-2673.0,3391.0,-5039.0
-5160.0,3425.0,-3051.0,-3257.0,4471.0,-6831.0
-9097.0,2125.0,-2788.0,-4105.0,6290.0,-8306.0
-10458.0,-3405.0,2761.0,-4526.0,7447.0,-8831.0
-10248.0,-1529.0,2618.0,-3586.0,7968.0,-8444.0
-9375.0,797.0,2711.0,-953.0,8106.0,-7250.0
-7186.0,2100.0,1770.0,3095.0,7408.0,-6008.0
-5656.0,2506.0,891.0,3867.0,6767.0,-6048.0
-4917.0,2397.0,557.0,-365.0,5472.0,-3560.0
-4282.0,2240.0,689.0,-538.0,3115.0,658.0
-3902.0,2270.0,717.0,1815.0,-2835.0,6045.0
-3572.0,2123.0,969.0,1520.0,-3506.0,6628.0
-3340.0,1715.0,1362.0,1242.0,-3795.0,6483.0
-65.0,1512.0,1373.0,1357.0,-4653.0,6174.0
733.0,1611.0,1184.0,1392.0,-5805.0,5976.0
1269.0,1788.0,877.0,1219.0,-6338.0,5823.0
1760.0,1902.0,551.0,1311.0,-6600.0,5696.0
2304.0,2120.0,34.0,1696.0,-6501.0,5633.0
2210.0,2537.0,-352.0,2074.0,-6041.0,5430.0
2221.0,2783.0,-810.0,2457.0,-5530.0,5156.0
2194.0,2703.0,-906.0,2805.0,-5499.0,4889.0
1999.0,2640.0,-670.0,3051.0,-4939.0,4635.0
2061.0,2553.0,-896.0,3233.0,-4256.0,4371.0
2155.0,2426.0,-633.0,3419.0,-4161.0,4081.0
2516.0,2364.0,-177.0,3349.0,-3849.0,3853.0
2805.0,2298.0,64.0,2835.0,-3095.0,3660.0
3091.0,2300.0,-42.0,2324.0,-2823.0,3407.0
3350.0,2416.0,-110.0,2022.0,-3168.0,3005.0
3439.0,2718.0,-348.0,-28.0,-3176.0,-46.0
3024.0,2987.0,-904.0,-703.0,-2915.0,-1279.0
1186.0,2613.0,-766.0,-1382.0,-2033.0,-2496.0
-6634.0,3257.0,5256.0,-2040.0,-519.0,-3569.0
-7883.0,1523.0,8405.0,-2468.0,1569.0,-4392.0
-5692.0,852.0,5769.0,-3239.0,4082.0,-5370.0
-2075.0,1714.0,3880.0,-4218.0,6676.0,-6850.0
-48.0,2666.0,-2502.0,-4684.0,10397.0,-8360.0
-3371.0,1245.0,-8719.0,-5199.0,15614.0,-9826.0
-10989.0,-148.0,-10800.0,-5909.0,20246.0,-11299.0
-18493.0,-562.0,-10272.0,-3451.0,21040.0,-10700.0
-17563.0,139.0,-5185.0,1232.0,22815.0,-7911.0
-10616.0,611.0,-1837.0,6376.0,25027.0,-7510.0
-5570.0,983.0,-713.0,6145.0,24417.0,-8194.0
-2873.0,2376.0,-221.0,642.0,17540.0,-6095.0
-297.0,3660.0,-322.0,-3291.0,8063.0,-1624.0
1002.0,4009.0,-167.0,-4411.0,693.0,3534.0
1251.0,3109.0,396.0,-3458.0,-5999.0,5406.0
641.0,1808.0,1528.0,169.0,-14123.0,4743.0
281.0,1517.0,1904.0,503.0,-14965.0,4617.0
133.0,2102.0,1895.0,-440.0,-15275.0,4332.0
647.0,2946.0,877.0,-1517.0,-13536.0,3761.0
-33.0,2594.0,548.0,-1170.0,-11712.0,3428.0
-675.0,2124.0,365.0,344.0,-10306.0,3567.0
-972.0,1808.0,517.0,1449.0,-8351.0,3792.0
-736.0,1764.0,640.0,1918.0,-6386.0,3926.0
-7.0,1902.0,472.0,1809.0,-4876.0,3959.0
625.0,2064.0,463.0,1289.0,-3537.0,3676.0
1029.0,2068.0,446.0,855.0,-2517.0,3039.0
1155.0,2098.0,216.0,626.0,-1755.0,2145.0
1300.0,2150.0,-39.0,537.0,-1690.0,1192.0
1228.0,2174.0,-203.0,459.0,-2018.0,319.0
271.0,2104.0,-274.0,181.0,-2247.0,-350.0
-1449.0,2339.0,8.0,-285.0,-2202.0,-885.0
-3243.0,2580.0,1241.0,-708.0,-1894.0,-1457.0
-4806.0,2637.0,3526.0,-2437.0,4701.0,-4631.0
-5296.0,2042.0,6007.0,-2974.0,7189.0,-6210.0
-5767.0,3013.0,-8256.0,-3910.0,10719.0,-7729.0
-12299.0,985.0,-6269.0,-4554.0,14387.0,-8590.0
-15783.0,-2036.0,-2647.0,-3824.0,16521.0,-8416.0
-15225.0,180.0,-2605.0,-1308.0,18109.0,-7308.0
-11175.0,654.0,-731.0,2873.0,19994.0,-6763.0
-6883.0,1220.0,-574.0,6043.0,18988.0,-7527.0
-3880.0,2203.0,-489.0,2699.0,14332.0,-6987.0
-2403.0,3277.0,-157.0,-2618.0,8060.0,-3255.0
-1466.0,3836.0,-285.0,-2803.0,847.0,1793.0
-1646.0,3273.0,241.0,-2328.0,-5688.0,4205.0
-2369.0,2012.0,1168.0,-2363.0,-7897.0,4693.0
-2441.0,1596.0,1479.0,-1155.0,-8080.0,5258.0
-1984.0,1888.0,1419.0,-294.0,-7702.0,5447.0
-1346.0,2425.0,1188.0,-156.0,-8148.0,5549.0
-905.0,2798.0,1060.0,-867.0,-7788.0,5710.0
-719.0,2695.0,932.0,-714.0,-6573.0,4871.0
-922.0,2330.0,841.0,259.0,-6589.0,5102.0
-1031.0,2009.0,578.0,735.0,-6175.0,5379.0
883.0,1990.0,508.0,648.0,-5908.0,5603.0
1418.0,2108.0,297.0,275.0,-5658.0,5551.0
1606.0,2004.0,207.0,153.0,-5509.0,5263.0
1979.0,1952.0,122.0,344.0,-5294.0,4720.0
2278.0,2108.0,67.0,422.0,-4982.0,4011.0
2425.0,2170.0,103.0,357.0,-4654.0,3382.0
2376.0,2000.0,222.0,325.0,-4630.0,2935.0
2133.0,1850.0,235.0,111.0,-4614.0,2368.0
1817.0,1677.0,416.0,-165.0,-4103.0,1514.0
1019.0,1580.0,537.0,-338.0,-3411.0,588.0
-809.0,1682.0,592.0,-650.0,-2791.0,-300.0
-2816.0,1794.0,1369.0,-1280.0,-1964.0,-1273.0
-4729.0,2067.0,2844.0,-1882.0,-1080.0,-2330.0
-6065.0,2039.0,5156.0,-2358.0,-228.0,-3384.0
-5916.0,1001.0,6565.0,-2799.0,774.0,-4419.0
-4281.0,233.0,5107.0,-4797.0,4002.0,-8500.0
-1715.0,553.0,2109.0,-5543.0,7243.0,-9153.0
-3152.0,2698.0,-3852.0,-5782.0,10778.0,-9325.0
-13380.0,-1589.0,-746.0,-4287.0,12523.0,-8925.0
-12418.0,527.0,275.0,-1020.0,14140.0,-7921.0
-9155.0,1292.0,1128.0,3637.0,16055.0,-7651.0
-6330.0,1698.0,1197.0,4463.0,14746.0,-7783.0
-4069.0,1886.0,1289.0,-387.0,12555.0,-6136.0
-2494.0,2529.0,1189.0,-1565.0,8349.0,-1891.0
-1276.0,3438.0,972.0,-37.0,-198.0,2260.0
-697.0,3900.0,774.0,-412.0,-3766.0,4796.0
-747.0,3410.0,1147.0,-664.0,-5162.0,5745.0
-924.0,2476.0,1678.0,-324.0,-5439.0,5782.0
-915.0,1996.0,1641.0,463.0,-5363.0,5396.0
-638.0,2098.0,1173.0,1207.0,-5135.0,5054.0
-566.0,2222.0,1040.0,1154.0,-4660.0,4857.0
-348.0,2255.0,919.0,333.0,-4620.0,4757.0
-337.0,2191.0,831.0,-618.0,-4512.0,4542.0
-174.0,2007.0,701.0,723.0,-3627.0,4080.0
-46.0,1891.0,582.0,630.0,-3161.0,3588.0
-53.0,1884.0,491.0,468.0,-2757.0,3149.0
310.0,1813.0,439.0,181.0,-2403.0,2656.0
668.0,1908.0,537.0,-136.0,-1880.0,1966.0
673.0,2011.0,706.0,-318.0,-1533.0,1254.0
268.0,2047.0,896.0,-568.0,-1482.0,541.0
-909.0,2097.0,952.0,-876.0,-1537.0,-234.0
-2893.0,2210.0,1063.0,-1115.0,-1595.0,-961.0
-4689.0,2186.0,1837.0,-1296.0,-1434.0,-1633.0
-5910.0,1774.0,3589.0,-1472.0,-952.0,-2261.0
-6188.0,919.0,4213.0,-1764.0,-156.0,-2894.0
-6475.0,717.0,2310.0,-2111.0,1171.0,-3583.0
-5997.0,1372.0,1141.0,-2491.0,3098.0,-4360.0
-5886.0,3024.0,-2232.0,-3124.0,5815.0,-5288.0
-7117.0,2934.0,-2997.0,-3859.0,9765.0,-6289.0
-8164.0,-1237.0,-444.0,-3778.0,13096.0,-7000.0
-9013.0,-1556.0,-1396.0,-2162.0,12642.0,-7061.0
-10518.0,151.0,-1116.0,4150.0,11453.0,-6479.0
-9931.0,1297.0,-746.0,135.0,9132.0,-4831.0
-8017.0,1556.0,-550.0,-1941.0,5356.0,-1364.0
-4187.0,2115.0,-507.0,-1101.0,1403.0,2344.0
-3373.0,1568.0,-379.0,-746.0,230.0,5050.0
-2727.0,1223.0,215.0,-875.0,-743.0,6043.0
-2181.0,1279.0,1012.0,-874.0,-1711.0,6023.0
-1827.0,1490.0,1627.0,-658.0,-2827.0,5745.0
-1337.0,1819.0,1726.0,-680.0,-4324.0,5727.0
-662.0,2040.0,1367.0,-1142.0,-5505.0,5768.0
-276.0,2093.0,1186.0,-1383.0,-6010.0,5633.0
-298.0,2096.0,1036.0,-903.0,-5964.0,5610.0
-480.0,2044.0,731.0,-237.0,-6168.0,5831.0
-580.0,1962.0,488.0,362.0,-6322.0,6104.0
-524.0,1902.0,225.0,819.0,-5919.0,6357.0
-140.0,1908.0,-70.0,1013.0,-5135.0,6566.0
437.0,1869.0,15.0,1018.0,-4434.0,6522.0
1084.0,1859.0,128.0,1063.0,-4231.0,6207.0
1462.0,1918.0,-28.0,1174.0,-5554.0,4315.0
1693.0,1944.0,-59.0,1127.0,-6212.0,3483.0
2100.0,2010.0,23.0,933.0,-6972.0,2583.0
2459.0,2402.0,-962.0,747.0,-7565.0,1704.0
1473.0,2268.0,-1103.0,418.0,-7973.0,789.0
-80.0,2349.0,-349.0,-59.0,-7632.0,-203.0
-1307.0,2520.0,1225.0,-525.0,-6639.0,-1073.0
-2269.0,2640.0,3254.0,-1038.0,-5183.0,-1835.0
-3279.0,2516.0,5792.0,-1679.0,-3022.0,-2689.0
-3674.0,1344.0,6623.0,-2421.0,-676.0,-3874.0
-4041.0,304.0,3578.0,-3037.0,1455.0,-5520.0
-5022.0,201.0,-461.0,-3747.0,3705.0,-7445.0
-8596.0,1904.0,-6432.0,-4696.0,6871.0,-9089.0
-15675.0,995.0,-5470.0,-5498.0,11249.0,-9875.0
-17961.0,-1617.0,-2947.0,-5283.0,14924.0,-10015.0
-12420.0,-2212.0,-354.0,-2905.0,16852.0,-9629.0
-7984.0,-992.0,1582.0,858.0,17330.0,-9354.0
-3607.0,1056.0,2261.0,-4610.0,-6244.0,2839.0
-1491.0,3470.0,2174.0,-3188.0,-9478.0,6229.0
-2464.0,1264.0,2181.0,-591.0,-6999.0,6124.0
-1503.0,990.0,2506.0,1761.0,-3288.0,4748.0
-631.0,1612.0,2257.0,2721.0,-1717.0,4231.0
94.0,2129.0,1996.0,2207.0,-1868.0,4738.0
274.0,2307.0,1702.0,-333.0,-2157.0,4984.0
77.0,2220.0,1301.0,-2393.0,-3009.0,4453.0
-300.0,2067.0,930.0,-1658.0,-3875.0,3984.0
-702.0,2091.0,837.0,224.0,-4325.0,4040.0
-588.0,2124.0,760.0,1295.0,-3819.0,4275.0
-132.0,2165.0,451.0,1460.0,-2460.0,4358.0
262.0,2160.0,245.0,1277.0,-1311.0,4247.0
302.0,2071.0,278.0,900.0,-467.0,3995.0
295.0,1935.0,258.0,656.0,-190.0,3661.0
298.0,1990.0,197.0,510.0,-380.0,3190.0
513.0,2197.0,327.0,234.0,-663.0,2626.0
718.0,2327.0,504.0,-740.0,-1861.0,636.0
670.0,2339.0,586.0,-689.0,-1807.0,-247.0
49.0,2244.0,593.0,-596.0,-1104.0,-1058.0
-5806.0,2265.0,924.0,-725.0,206.0,-1788.0
-6413.0,2807.0,2196.0,-1038.0,1912.0,-2525.0
-5896.0,2897.0,3829.0,-1393.0,3905.0,-3323.0
-4247.0,1931.0,4647.0,-1629.0,5292.0,-4313.0
-3113.0,1674.0,1127.0,-1636.0,4990.0,-5647.0
-5239.0,1917.0,-1410.0,-1528.0,3695.0,-7118.0
-9046.0,-328.0,493.0,-1555.0,3242.0,-8098.0
-11187.0,-1422.0,986.0,-2097.0,2589.0,-8516.0
-11803.0,-633.0,1171.0,-2636.0,2537.0,-8184.0
-9748.0,720.0,2072.0,-1221.0,2537.0,-7174.0
-7247.0,1391.0,2433.0,1173.0,2077.0,-6664.0
-5326.0,1923.0,2247.0,117.0,2922.0,-6064.0
-3911.0,2153.0,1756.0,-1265.0,2962.0,-3385.0
-3440.0,1954.0,1426.0,-615.0,-623.0,-126.0
-3020.0,1685.0,1098.0,-110.0,-2594.0,2066.0
-2529.0,1571.0,1083.0,1324.0,-2469.0,4309.0
-1982.0,1678.0,1220.0,1426.0,-2032.0,4883.0
-1303.0,1940.0,1489.0,1289.0,-1946.0,5574.0
-259.0,2596.0,1261.0,1215.0,-2248.0,6165.0
-47.0,2435.0,1077.0,1272.0,-2898.0,6425.0
-86.0,2279.0,1005.0,1620.0,-3914.0,6436.0
-63.0,1971.0,623.0,2100.0,-4780.0,6414.0
70.0,1717.0,435.0,2448.0,-5063.0,6582.0
608.0,1485.0,396.0,2549.0,-4743.0,6824.0
1169.0,1487.0,199.0,2425.0,-4183.0,6901.0
1439.0,1538.0,-58.0,2319.0,-3875.0,6743.0
1522.0,1566.0,-64.0,2163.0,-4131.0,6294.0
1821.0,1614.0,-314.0,2023.0,-4319.0,5576.0
