AccelerometerX,AccelerometerY,AccelerometerZ
471,682,4216
505,631,4252
610,590,4235
669,604,4121
354,630,4148
278,676,4169
194,697,4241
130,658,4329
141,621,4354
216,601,4306
314,622,4263
367,673,4221
308,704,4229
215,684,4227
134,652,4249
100,625,4232
89,671,4252
153,678,4248
221,658,4220
306,626,4196
357,641,4180
302,668,4167
161,680,4194
44,649,4262
29,610,4309
60,617,4314
140,673,4292
233,668,4226
282,669,4205
275,673,4199
215,705,4204
189,723,4207
177,719,4230
137,708,4247
85,676,4260
67,675,4240
96,688,4245
171,676,4241
275,664,4193
321,696,4150
305,724,4156
253,709,4161
184,711,4193
139,712,4228
108,715,4232
106,727,4239
124,724,4256
142,701,4235
168,690,4207
185,702,4184
182,722,4177
181,717,4193
140,708,4179
94,702,4168
69,690,4173
73,690,4174
110,694,4179
177,696,4170
195,698,4171
204,704,4122
210,715,4101
211,708,4085
195,686,4100
167,699,4116
95,719,4134
49,739,4170
249,701,4165
196,709,4146
133,715,4147
89,700,4146
82,691,4162
81,667,4174
132,667,4200
203,687,4190
242,721,4168
224,721,4160
187,710,4172
127,682,4161
93,667,4159
106,677,4148
106,696,4135
123,723,4202
193,693,4160
212,702,4137
193,688,4120
205,705,4179
114,720,4234
34,725,4299
-13,715,4289
5,700,4244
62,679,4224
112,679,4237
130,717,4301
109,748,4358
76,756,4406
137,778,4537
238,795,4692
384,919,5264
486,969,5545
549,1087,5837
588,1133,6184
615,1083,6554
567,1096,6879
510,1210,7189
560,1315,7557
707,1332,7853
795,1392,8141
823,1344,8275
825,1209,8277
727,1072,8130
565,984,7926
302,860,7681
98,748,7331
-3,671,6923
5,548,6471
182,432,5871
385,391,5217
398,467,4555
259,533,3971
135,517,3425
100,527,2860
159,633,2444
335,660,1982
521,740,1477
578,878,964
524,997,400
453,1157,37
302,1286,-41
157,1262,-201
293,1240,-179
653,1211,-437
1056,1399,-598
1280,1542,-693
1259,1533,-732
1064,1404,-738
789,1252,-739
623,1177,-751
575,1176,-826
558,1235,-874
580,1267,-861
650,1295,-717
697,1330,-621
679,1380,-587
622,1452,-444
566,1341,-274
616,1061,-208
692,952,-55
719,978,341
717,888,734
669,787,994
565,854,1341
440,843,1826
361,622,2443
414,308,2994
465,137,3273
503,213,3772
414,309,4383
183,250,5090
-23,65,5579
-41,8,6067
13,79,6524
76,225,7024
90,340,7296
-35,495,7379
-206,677,7486
-340,629,7559
-401,518,7507
-300,532,7434
-142,563,7249
-167,586,6991
-282,492,6701
-264,347,6490
-73,286,6294
143,439,6194
164,689,6132
50,749,5989
-32,632,5850
-120,380,5605
-217,300,5478
-312,396,5418
-335,550,5433
-191,572,5424
54,487,5315
203,417,5183
240,388,5061
210,403,4973
165,435,4920
137,479,4860
146,461,4806
197,371,4727
277,320,4629
299,335,4563
278,346,4574
306,313,4565
360,282,4502
391,294,4403
331,332,4364
207,306,4350
141,259,4336
183,252,4310
282,290,4255
396,336,4194
444,333,4132
460,316,4091
431,317,4084
377,303,4051
287,313,4034
200,317,4017
170,298,4047
184,266,4020
215,280,4014
287,286,4031
382,276,4019
463,317,4004
510,318,3964
542,272,3869
508,270,3853
383,275,3909
198,295,4020
61,317,4074
43,305,4096
166,281,4071
315,289,4031
394,329,4037
457,345,4094
494,342,4148
480,341,4149
377,388,4163
233,422,4254
84,361,4371
8,311,4431
39,314,4425
119,350,4406
230,360,4377
385,316,4340
480,290,4328
477,327,4322
387,356,4312
268,339,4322
167,314,4369
131,296,4363
152,290,4367
240,281,4324
333,285,4282
388,292,4234
387,300,4216
308,303,4213
249,327,4231
216,330,4242
206,334,4215
216,339,4200
228,314,4186
265,296,4185
315,291,4190
371,288,4160
381,318,4143
306,328,4129
241,307,4175
232,282,4193
268,289,4169
290,324,4111
288,357,4124
268,334,4159
280,314,4153
329,336,4161
388,361,4154
392,375,4149
349,380,4188
286,346,4210
223,326,4217
208,327,4195
224,320,4169
260,318,4179
292,322,4198
308,345,4184
277,370,4210
264,355,4223
262,328,4218
252,347,4205
226,351,4185
215,335,4206
250,298,4197
298,301,4171
357,311,4145
363,331,4127
299,327,4151
225,324,4190
196,314,4236
184,332,4220
171,349,4206
167,351,4218
177,321,4213
226,306,4204
317,332,4192
352,369,4183
297,400,4201
176,387,4215
30,367,4244
-35,355,4276
-106,327,4284
-196,339,4303
-309,375,4321
-420,396,4333
-529,388,4349
-651,373,4357
-773,358,4366
-892,358,4388
-965,381,4390
-1042,398,4427
-1104,409,4475
-1082,364,4448
-1015,335,4359
-987,350,4312
-994,350,4280
-981,324,4292
-921,267,4301
-876,252,4271
-852,287,4264
-813,267,4257
-768,210,4282
-713,171,4276
-637,174,4305
-546,177,4275
-411,197,4258
-279,223,4218
-191,257,4208
-133,279,4162
-91,296,4116
-111,285,4118
-65,253,4185
27,217,4223
157,235,4186
319,271,4159
413,282,4170
480,259,4197
591,268,4177
691,302,4056
764,344,4051
828,337,4086
866,335,4123
870,357,4147
923,332,4157
1031,298,4132
1139,336,4129
1162,350,4141
1144,304,4140
1121,289,4111
1093,334,4093
1013,371,4097
912,370,4106
670,269,4261
724,256,4205
718,285,4187
615,313,4200
195,326,4184
252,351,4167
297,378,4141
243,392,4125
102,384,4191
-37,363,4209
-72,368,4232
-61,370,4241
-42,366,4218
23,360,4173
98,347,4123
147,365,4105
-202,350,4258
-171,342,4264
-113,386,4218
-54,414,4175
-87,370,4202
-138,405,4242
-195,421,4284
-250,419,4300
-261,430,4311
-210,399,4303
-75,452,4218
-82,465,4262
-194,413,4235
-215,425,4253
-232,425,4243
170,911,6200
235,1038,6673
54,1077,7368
-149,1017,7997
-109,1086,8940
195,1038,9178
439,390,8398
270,158,7971
77,18,7465
-64,-72,6922
-75,-167,6182
26,-188,5352
133,-195,4576
234,-183,3753
317,-63,3015
231,164,2560
58,282,2230
-107,295,1844
-276,353,1326
-267,507,1048
-158,585,667
-36,643,334
160,806,123
