sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
315,-53,-164,1003,32,110,-108
316,-62,-143,1010,63,58,-75
317,-63,-144,1040,67,-24,-20
318,-54,-157,1018,16,-157,17
319,-58,-157,972,-7,-245,-8
320,-41,-155,944,-38,-229,-1
321,-39,-177,921,-56,-141,-1
322,-37,-180,929,-34,-34,-36
323,-50,-177,941,-7,89,-85
324,-46,-169,949,-11,165,-108
325,-44,-165,1004,-3,181,-118
326,-59,-152,1028,16,128,-100
327,-55,-134,1035,32,34,-49
328,-53,-127,1028,14,-52,-10
329,-50,-146,1000,-23,-122,3
330,-54,-143,979,-54,-104,3
331,-44,-147,975,-77,-28,11
332,-42,-158,992,-66,52,3
333,-61,-156,985,-33,89,-1
334,-74,-150,1018,44,132,-10
335,-77,-154,1037,73,167,15
336,-75,-155,1056,61,146,21
337,-69,-143,1069,8,73,31
338,-81,-143,1045,-48,-9,27
339,-73,-158,1034,-101,-83,39
340,-63,-160,1001,-117,-143,52
341,-79,-172,966,-64,-141,58
342,-75,-177,975,24,-56,72
343,-68,-188,979,92,40,64
344,-80,-179,1008,130,79,27
345,-78,-159,1023,102,97,15
346,-77,-149,1048,65,69,37
347,-73,-156,1051,42,9,56
348,-53,-170,1033,-23,-95,50
349,-52,-171,991,-101,-190,11
350,-42,-177,958,-165,-202,-36
351,-31,-175,941,-195,-145,-51
352,-21,-169,933,-142,-67,-73
353,-25,-168,952,-38,5,-90
354,-26,-157,964,22,101,-85
355,-35,-163,999,-3,142,-67
356,-56,-151,1016,-50,110,-65
357,-55,-157,1012,-136,25,-42
358,-46,-169,978,-226,-67,-42
359,-41,-175,933,-269,-120,-75
360,-39,-188,879,-308,-95,-102
361,-25,-200,847,-329,-1,-133
362,-18,-200,819,-302,107,-178
363,-23,-198,810,-214,202,-237
364,-29,-195,800,-165,292,-282
365,-40,-183,784,-187,343,-323
366,-42,-177,783,-277,335,-379
367,-52,-183,719,-390,300,-450
368,-65,-195,662,-511,269,-575
369,-54,-192,573,-667,275,-741
370,-35,-198,516,-872,335,-856
371,25,-209,448,-1001,429,-920
372,36,-190,366,-956,521,-940
373,29,-183,310,-695,669,-891
374,41,-173,305,-191,901,-821
375,22,-86,365,442,1136,-731
376,-40,-13,434,1046,1417,-633
377,-23,14,518,1157,1573,-493
378,-27,40,527,969,1489,-436
379,-40,36,496,657,1384,-438
380,-2,16,434,321,1378,-403
381,-12,8,366,18,1403,-323
382,-20,-22,269,16,1560,-210
383,-79,-13,263,360,1948,-128
384,-185,55,344,1065,2618,-90
385,-302,133,461,1682,3243,21
386,-358,177,614,1967,3616,181
387,-382,123,729,1905,3525,296
388,-309,95,728,1419,3232,400
389,-273,40,680,829,2909,331
390,-259,83,646,583,2796,261
391,-366,133,615,805,3003,339
392,-519,213,695,1477,3505,503
393,-588,262,855,2044,4118,689
394,-734,315,989,2383,4441,640
395,-799,288,1164,2016,4441,712
396,-682,212,1299,1061,4095,787
397,-546,145,1301,-222,3337,667
398,-512,208,1237,-872,2706,613
399,-595,323,1217,-527,2431,894
400,-723,381,1287,641,2511,1423
401,-800,411,1365,2055,2767,1992
402,-871,393,1422,2733,2978,2326
403,-921,298,1482,2383,3208,2398
404,-908,203,1579,1081,3357,2267
405,-780,108,1646,-577,3269,2009
406,-747,105,1679,-1867,2948,1619
407,-820,256,1747,-2163,2546,1478
408,-901,344,1851,-1374,2122,1884
