sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
503,-136,-45,974,42,79,-245
504,-140,-41,996,5,142,-268
505,-137,-33,1009,-40,153,-303
506,-145,-23,1016,-74,165,-288
507,-135,-18,1027,-66,132,-251
508,-131,-10,1030,38,85,-178
509,-132,-24,1006,210,17,-145
510,-142,-44,989,319,-15,-135
511,-139,-62,988,264,-1,-163
512,-145,-51,991,120,52,-210
513,-152,-33,1011,-56,107,-280
514,-151,-30,1016,-179,150,-327
515,-143,-23,1020,-212,132,-336
516,-149,-33,1025,-122,50,-329
517,-152,-3,1005,42,13,-305
518,-135,-12,1014,167,13,-251
519,-138,-15,1019,229,-30,-231
520,-147,-24,999,229,-50,-233
521,-144,-24,994,137,-13,-262
522,-152,-18,1001,3,32,-286
523,-141,-22,994,-165,69,-295
524,-145,-38,1011,-228,83,-307
525,-161,-42,999,-181,83,-309
526,-150,-46,1002,-60,81,-309
527,-155,-31,1019,118,71,-301
528,-147,-21,1044,249,71,-274
529,-138,-32,1036,288,48,-258
530,-140,-19,1049,219,13,-245
531,-132,-27,1015,69,-28,-243
532,-146,-37,998,-50,-48,-272
533,-135,-24,996,-132,-5,-288
534,-139,-32,996,-163,54,-288
535,-149,-29,1010,-136,93,-294
536,-134,-24,1028,-74,85,-266
537,-136,-24,1032,40,28,-251
538,-166,-28,1017,73,-24,-245
539,-154,-34,1009,3,7,-245
540,-145,-38,996,-107,52,-253
541,-151,-26,1014,-148,69,-254
542,-156,-40,1014,-97,79,-249
543,-156,-31,1025,12,40,-251
544,-160,-29,1039,114,11,-233
545,-136,-42,1012,155,1,-223
546,-155,-21,1023,143,-26,-243
547,-145,-24,1013,104,-30,-245
548,-137,-26,1016,40,-16,-264
549,-160,-27,1013,-64,-7,-292
550,-149,-18,1010,-181,25,-286
551,-151,-32,1004,-220,36,-290
552,-170,-31,991,-208,3,-305
553,-166,-21,1008,-113,-11,-290
554,-153,-24,1008,36,-16,-260
555,-155,-25,1010,157,-50,-258
556,-138,-32,1000,153,-89,-254
557,-144,-25,984,38,-114,-276
558,-140,-23,976,-105,-95,-297
559,-133,-18,944,-230,-36,-305
560,-149,-17,974,-277,25,-303
561,-143,-19,968,-251,91,-280
562,-148,-25,983,-177,142,-256
563,-152,-20,1007,-81,132,-237
564,-146,-18,1023,-11,107,-176
565,-146,-22,1019,51,52,-149
566,-142,-34,999,130,-3,-137
567,-149,-29,992,118,1,-139
568,-145,-29,988,36,40,-174
569,-144,-9,1003,-77,93,-204
570,-147,-17,1006,-150,120,-196
571,-143,-19,1012,-136,118,-178
572,-156,-8,1013,-83,95,-194
573,-153,-23,1006,-29,73,-194
574,-142,-6,1007,-54,71,-180
575,-143,-12,1014,-87,64,-159
576,-148,-9,1004,-44,32,-135
577,-154,-20,999,24,5,-116
578,-159,-31,1002,22,3,-108
579,-147,-53,974,-36,11,-112
580,-146,-66,975,-113,40,-133
581,-156,-88,970,-210,77,-145
582,-174,-77,972,-259,171,-198
583,-170,-92,1007,-284,265,-233
584,-160,-99,1015,-327,292,-260
585,-179,-85,1028,-349,282,-301
586,-149,-101,1042,-327,253,-307
587,-163,-96,1043,-267,196,-301
588,-152,-83,1031,-191,107,-253
589,-157,-101,1025,-74,26,-221
590,-168,-92,1023,53,-26,-223
591,-161,-89,1015,157,-22,-215
592,-151,-91,1004,147,-13,-225
593,-144,-71,989,30,17,-258
594,-161,-78,993,-154,50,-276
595,-153,-54,1007,-216,89,-258
596,-144,-61,992,-245,73,-262
597,-153,-47,973,-226,52,-247
598,-147,-27,972,-130,32,-202
599,-144,-29,964,49,32,-155
600,-144,-38,971,167,42,-116
601,-161,-48,979,198,62,-106
602,-160,-75,985,149,97,-114
603,-165,-67,1002,42,124,-180
604,-167,-69,1002,-146,138,-219
605,-161,-57,1017,-263,150,-231
606,-160,-32,1014,-218,132,-210
607,-151,-8,1005,-36,91,-128
608,-144,-40,1012,180,26,-73
609,-148,-60,994,239,-38,-53
610,-166,-71,982,161,-40,-71
611,-178,-74,960,55,32,-94
612,-177,-84,987,-25,116,-120
613,-181,-71,994,-81,163,-143
614,-171,-88,986,-144,177,-172
615,-169,-71,1001,-224,163,-190
616,-159,-54,985,-240,136,-169
617,-167,-56,985,-128,89,-116
618,-146,-71,985,26,52,-67
619,-169,-76,986,137,7,-32
620,-168,-92,967,176,19,-30
621,-168,-105,979,137,95,-51
622,-173,-109,970,26,177,-102
623,-175,-95,986,-95,239,-170
624,-166,-78,1032,-140,271,-172
625,-164,-67,1034,-40,243,-159
626,-177,-67,1052,85,157,-153
627,-184,-61,1047,124,87,-141
628,-172,-47,1034,89,48,-122
629,-177,-44,1025,42,-5,-81
630,-196,-60,1000,132,-52,-55
631,-178,-64,983,272,-42,-59
632,-182,-74,993,251,-3,-57
633,-188,-80,991,139,79,-106
634,-179,-62,1008,12,153,-159
635,-180,-45,1019,-60,177,-161
636,-178,-26,1020,-29,146,-137
637,-176,-18,1057,77,85,-77
638,-188,-28,1032,188,7,-36
639,-193,-54,1022,173,-52,-42
640,-192,-57,1010,5,-40,-55
641,-189,-58,998,-165,7,-79
642,-191,-52,987,-208,54,-102
643,-183,-46,971,-159,89,-114
644,-180,-36,996,-103,116,-102
645,-164,-38,1003,-70,134,-86
646,-180,-23,1014,-13,114,-71
647,-173,-24,1037,46,89,-18
648,-160,-32,1026,55,46,39
649,-171,-58,1025,-7,-15,80
650,-194,-91,999,-58,-34,64
651,-186,-91,982,-103,17,21
652,-187,-92,986,-171,85,-8
653,-183,-76,979,-201,114,-49
654,-180,-48,1007,-144,112,-38
655,-177,-58,1012,-25,71,-18
656,-175,-65,995,49,-3,1
657,-172,-83,973,18,-44,37
658,-180,-82,956,-36,-24,35
659,-168,-90,963,-62,28,27
660,-190,-90,971,-81,60,5
661,-190,-92,992,-72,99,-16
662,-182,-73,991,-38,136,-22
663,-181,-70,1001,14,132,-8
664,-166,-77,1017,30,95,25
665,-180,-69,1002,26,38,29
666,-184,-75,991,32,-11,35
667,-185,-90,975,12,-7,21
668,-190,-95,999,-85,17,-4
669,-195,-74,989,-148,60,-44
670,-193,-81,1002,-128,110,-36
671,-197,-76,1004,-52,118,-26
672,-185,-84,1004,24,99,-28
673,-180,-81,1014,91,77,-12
674,-186,-82,1011,118,52,3
675,-178,-101,1016,118,30,9
676,-185,-89,1021,61,13,-30
677,-194,-83,1020,-42,34,-30
678,-182,-86,1011,-109,46,-42
679,-189,-83,1020,-120,42,-51
680,-210,-86,1000,-95,38,-47
681,-192,-83,1001,-15,34,-61
682,-192,-76,1002,44,36,-45
683,-197,-96,1019,98,5,-36
684,-202,-84,1016,122,-26,-44
685,-196,-75,1022,61,-24,-44
686,-179,-93,1004,-31,-11,-40
687,-187,-75,1000,-97,-13,-55
688,-198,-66,1012,-87,-3,-71
689,-183,-75,989,-64,15,-65
690,-187,-73,995,-1,-5,-59
691,-194,-66,1001,110,-18,-55
692,-197,-72,1008,128,-1,-44
693,-197,-83,1032,51,-1,-40
694,-200,-74,1010,-52,-5,-47
695,-194,-59,1027,-124,-1,-51
696,-196,-53,1027,-138,17,-26
697,-189,-74,1057,-93,11,-4
698,-204,-68,1055,-15,-24,-12
699,-205,-55,1077,10,-22,-12
700,-178,-43,1108,-1,38,-24
701,-186,-10,1132,42,42,-1
702,-193,18,1169,260,26,80
703,-215,45,1235,592,42,134
704,-256,73,1312,774,93,171
705,-261,91,1401,657,136,228
706,-252,72,1455,305,17,331
