sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
547,-12,-19,1036,-1,-6,3
548,-32,-5,972,1,4,1
549,-13,5,1023,-1,-6,-1
550,6,2,992,-3,4,-3
551,7,-4,1010,-1,0,-1
552,11,1,1008,3,2,-1
553,-2,1,993,-1,0,1
554,-17,-6,1008,1,0,-5
555,-20,-5,997,3,6,-1
556,-7,-3,1009,-1,0,-3
557,8,0,994,1,4,-1
558,9,0,1007,-4,-4,-3
559,6,-4,1008,1,2,-5
560,-10,-5,1010,-1,0,1
561,-11,-2,995,1,0,-3
562,-12,-6,995,-3,-2,-1
563,-10,-3,1011,-1,-2,-3
564,64,-36,949,1,-12,-5
565,33,54,1081,3,7,-3
566,41,-21,1081,-3,-20,-5
567,11,22,866,-1,15,5
568,7,-14,957,-3,-6,3
569,-39,-13,1006,3,6,-1
570,-41,3,1029,1,2,-1
571,-29,14,1027,-1,-2,-3
572,-16,14,967,-1,6,3
573,16,-5,1019,-1,-8,3
574,24,-3,969,1,6,-5
575,6,-8,1051,-1,-6,-7
576,-21,-8,998,1,4,1
577,-33,-6,1004,-3,0,7
578,-27,2,1000,3,2,1
579,-13,5,1003,1,2,-5
580,5,12,1011,-1,-2,-5
581,14,0,991,1,4,-1
582,10,-13,1008,0,0,1
583,-19,-21,1004,0,0,1
584,-23,-8,1001,3,4,-1
585,-21,9,1008,1,2,-3
586,-10,13,1000,0,0,-3
587,6,6,1025,3,4,-3
588,15,-4,992,-2,-2,-1
589,7,-8,1004,1,2,-3
590,-12,10,906,1,2,-5
591,7,-9,1038,0,-4,-3
592,-15,13,1065,1,11,-1
593,8,-8,987,0,-14,1
594,19,16,979,1,9,-3
595,15,11,1003,0,-8,-3
596,-2,-2,971,1,6,-1
597,-24,-25,1009,0,-4,-1
598,-26,-19,1008,0,-4,-1
599,-26,-12,999,1,2,-1
600,-4,4,1021,0,-4,1
601,9,17,985,1,4,1
602,22,1,1023,0,0,3
603,1,-2,1013,-2,6,-3
604,-13,-5,997,-2,-4,-1
605,-29,-18,1015,3,2,-5
606,-23,-8,1001,1,2,-3
607,-6,4,999,0,0,3
608,1,-3,984,1,0,1
609,17,7,1002,0,-2,1
610,0,7,989,0,2,-5
611,-21,-9,1005,-2,-4,1
612,-27,-22,990,1,6,3
613,-9,-8,996,-2,-6,1
614,-18,-2,988,0,0,1
615,-79,82,1230,5,4,-3
616,-33,10,772,-6,-12,-1
617,-15,11,949,1,17,-9
618,62,-13,1239,0,-16,1
619,14,-28,951,1,19,3
620,-2,-22,1022,-2,-12,1
621,-34,1,907,1,17,-3
622,-32,4,1009,0,-10,1
623,-9,4,1029,1,4,-1
624,10,10,1001,0,-2,1
625,21,-5,1004,0,-2,-7
626,6,-7,961,1,6,-1
627,1,-10,1012,0,-4,1
628,-17,-9,995,1,4,3
629,-19,-5,1037,0,-4,-1
630,-18,3,976,0,6,1
631,6,4,998,0,0,-3
632,13,11,1004,5,2,1
633,8,-8,1005,0,0,-1
634,-4,-13,1024,3,2,-3
635,-12,-11,989,-2,2,-3
636,-21,-9,1008,0,-4,-3
637,-19,7,1001,1,2,3
638,2,7,1006,-2,-4,1
639,12,-2,1002,-2,-2,-1
640,13,-4,1008,0,0,-3
641,-4,-3,1006,1,2,1
642,-92,3,1225,-8,-6,-3
643,-6,-9,776,1,-6,1
644,-20,0,933,1,13,-3
645,38,13,1176,0,-18,3
646,7,25,965,1,15,-7
647,12,2,1027,0,-10,-5
648,-30,-9,954,1,11,3
649,-36,-26,991,-2,-6,1
650,-37,-24,998,3,2,-3
651,-14,-3,989,3,2,-3
652,16,12,1020,-2,-6,1
653,19,12,965,1,4,1
654,17,0,1017,0,-6,-1
655,-20,-3,993,1,6,-1
656,-24,-20,1019,-2,-2,-3
657,-40,-8,991,0,0,-1
658,-8,-9,1016,0,0,-1
659,11,6,1001,0,0,1
660,19,8,1000,0,0,-3
661,15,17,1027,0,-2,-3
662,-8,-2,985,1,4,-3
663,-29,-18,1017,1,2,1
664,-37,-17,990,1,0,3
665,-21,-9,1005,-2,-4,-1
666,-44,36,1048,0,-8,-5
667,25,-14,980,1,11,1
668,38,18,988,-6,-8,1
669,20,0,973,1,6,3
670,-2,-14,984,1,2,3
671,-28,-18,1034,0,-2,-3
672,-39,-7,995,1,11,-1
673,-37,4,1025,-2,-8,1
674,-9,11,958,1,8,3
675,26,2,1031,0,-12,1
676,28,-3,979,1,6,-3
677,7,-4,1034,-2,-4,-5
678,-17,-8,1003,1,6,-1
679,-30,-9,985,1,2,5
680,-26,1,1021,0,0,5
681,-5,13,1001,2,4,-5
682,20,18,1024,0,-4,-7
683,10,13,991,2,4,-1
684,13,-14,1013,0,-2,7
685,-11,-21,994,2,4,1
686,-21,-17,1011,-2,-2,-3
687,-28,-8,1002,-2,-2,-3
688,-11,7,998,0,-2,-1
689,6,8,1011,0,-2,1
690,25,-5,1010,0,0,1
691,-69,44,1298,-4,-4,-1
692,10,-18,771,0,-6,-5
693,-43,1,1006,2,21,5
694,14,16,1161,2,-10,-1
695,13,3,943,0,13,1
696,10,1,1024,-2,-16,-3
697,-8,6,941,-4,9,-1
698,-22,-20,1015,-2,-8,-1
699,-24,-12,1015,2,4,1
700,-2,-6,1005,0,-2,-3
701,-2,1,1022,2,0,-1
702,10,15,979,2,6,5
703,2,4,1022,0,-4,3
704,-13,0,985,0,6,1
705,-11,-1,1023,-2,-6,-5
706,-18,-2,979,3,6,-1
707,-21,-11,1018,0,0,1
708,-4,-6,1003,0,-2,-1
709,3,-4,998,-2,-4,1
710,10,7,1007,0,0,-3
711,2,4,990,2,2,1
712,1,2,1009,0,-2,-3
713,-3,-13,995,2,2,1
714,-7,-17,1008,0,-2,1
715,6,-98,1270,3,-4,3
716,27,-8,957,-2,2,-1
717,31,27,949,2,9,-1
718,32,0,1087,0,-14,1
719,5,-6,950,3,13,7
720,-21,-19,1090,-2,-14,-1
721,-58,2,931,2,17,1
722,-41,3,1050,-2,-10,-1
723,-22,0,964,2,11,3
724,26,6,1024,0,-8,5
725,34,-8,1039,0,2,-7
726,11,1,985,-2,0,-3
727,-2,-8,1016,0,0,-1
728,-39,-6,983,2,2,3
729,-38,-8,1033,-4,-10,3
730,-19,-7,990,0,-2,-3
731,11,7,1010,-2,-2,-3
732,25,4,979,2,4,-5
733,11,-8,1011,2,-2,1
734,-1,-10,1003,2,4,3
735,-20,-6,995,0,2,-3
736,-29,-8,1015,2,2,-1
737,-25,4,992,2,2,3
738,2,7,999,0,-4,5
739,11,-6,1012,2,2,-3
740,6,-7,996,0,0,-3
741,-7,3,996,-2,0,-7
742,-2,18,1382,-6,-4,1
743,-40,-3,766,2,2,1
744,-11,3,935,0,13,1
745,26,24,1154,0,-14,3
746,10,15,987,2,8,-7
747,17,3,1054,-4,-10,-3
748,-21,-5,913,3,13,-1
749,-32,-25,992,0,-10,-1
750,-36,-16,993,3,8,-5
751,-17,-2,1009,0,-4,-5
752,13,9,1015,2,4,-3
753,20,18,979,2,2,3
754,19,2,999,0,-6,3
755,-10,-9,1005,2,6,-1
756,-20,-9,1012,0,-4,3
757,-24,-6,996,2,6,3
758,-10,-11,1011,0,-2,1
759,1,4,992,2,2,-1
760,8,3,1014,-2,0,-1
761,15,3,1004,0,-4,-1
762,15,-16,838,-2,-2,-3
763,43,-56,1143,-4,-12,1
764,-47,32,1217,2,17,-3
765,-15,12,999,-4,-22,-7
766,31,-5,890,0,17,-3
767,18,-3,991,0,-8,-1
768,-5,5,992,2,6,1
769,-38,1,1029,2,2,-1
770,-37,-3,1038,0,-4,-1
771,-30,0,963,0,8,-1
772,16,-6,975,0,9,-1
773,3,-16,1026,0,-8,-1
774,27,-1,1037,-4,-8,-3
775,-1,6,992,3,9,1
776,-6,3,991,-6,0,1
777,-30,-1,1001,-2,0,-1
778,-24,-14,990,2,2,-3
779,0,-7,1019,0,-4,-3
780,9,-4,978,0,2,-5
781,20,-4,1007,-4,-6,-3
782,10,5,991,1,2,1
783,-17,10,1018,-1,-2,1
784,-25,12,991,-3,0,1
785,-7,10,999,-1,0,-1
786,-4,-8,1016,-1,-2,-3
787,5,-9,1011,-1,2,3
788,14,-13,1007,1,0,-5
789,87,-30,861,-1,-12,3
790,33,25,1183,1,11,-3
791,-15,16,967,-6,-14,-3
