AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
1905.0,46.0,3005.0,-505.0,355.0,-467.0
1694.0,25.0,3061.0,-555.0,323.0,-485.0
1877.0,46.0,3007.0,-732.0,208.0,-537.0
2288.0,117.0,2836.0,-826.0,1213.0,-572.0
2706.0,172.0,2628.0,-811.0,1105.0,-622.0
2994.0,216.0,2626.0,-804.0,691.0,-730.0
3924.0,156.0,2854.0,-795.0,272.0,-853.0
3884.0,73.0,2637.0,-848.0,213.0,-940.0
3484.0,-298.0,2704.0,-951.0,657.0,-998.0
3156.0,-509.0,2775.0,-1085.0,1527.0,-1016.0
2432.0,-743.0,2750.0,-1200.0,2791.0,-1001.0
1816.0,-803.0,2630.0,-1392.0,4503.0,-953.0
1140.0,-971.0,2326.0,-1611.0,6824.0,-821.0
397.0,-925.0,2107.0,-1782.0,9255.0,-845.0
-469.0,-1085.0,1923.0,-1685.0,11674.0,-888.0
-1164.0,-1215.0,1319.0,-1508.0,14390.0,-972.0
-1564.0,-1286.0,388.0,-1131.0,16708.0,-1159.0
-2310.0,-1412.0,-780.0,-718.0,18965.0,-1282.0
-3959.0,-1477.0,-1250.0,-268.0,20902.0,-1364.0
-6237.0,-1324.0,-1204.0,237.0,22433.0,-1247.0
-7979.0,-539.0,-757.0,693.0,23792.0,-806.0
-8237.0,276.0,-231.0,3172.0,24665.0,-230.0
-7419.0,600.0,-85.0,4084.0,23668.0,-670.0
-6486.0,357.0,-121.0,4874.0,21006.0,-1061.0
-5571.0,71.0,-171.0,5195.0,16378.0,-1082.0
-5401.0,228.0,-67.0,4782.0,11037.0,-805.0
-4909.0,108.0,60.0,3868.0,6492.0,-608.0
-4464.0,-125.0,331.0,2850.0,3529.0,-508.0
-4321.0,-383.0,590.0,2084.0,1695.0,-468.0
-4584.0,-485.0,733.0,1564.0,311.0,-479.0
-4728.0,-377.0,806.0,1139.0,-1042.0,-498.0
-4755.0,-293.0,955.0,683.0,-2070.0,-444.0
-4777.0,-329.0,1048.0,150.0,-2244.0,-405.0
-4456.0,-418.0,1039.0,-254.0,-1509.0,-454.0
-4341.0,-403.0,935.0,-457.0,-635.0,-523.0
-4470.0,-352.0,917.0,-435.0,-265.0,-475.0
-4614.0,-345.0,842.0,-347.0,-579.0,-286.0
-5025.0,-311.0,650.0,-290.0,-1240.0,-99.0
-5342.0,-298.0,687.0,-116.0,-2735.0,163.0
-5553.0,-278.0,567.0,-191.0,-3514.0,126.0
-4758.0,-505.0,-543.0,-319.0,-4763.0,39.0
-3579.0,-511.0,-1016.0,-554.0,-6507.0,-150.0
-1931.0,-472.0,-1168.0,-876.0,-9072.0,-409.0
-98.0,-764.0,-815.0,-1240.0,-12437.0,-658.0
1209.0,-810.0,-32.0,-1630.0,-16152.0,-930.0
2286.0,-543.0,521.0,-1986.0,-20212.0,-1326.0
3705.0,-462.0,1202.0,-2056.0,-24171.0,-1557.0
4989.0,-596.0,1979.0,-2038.0,-26912.0,-1489.0
5733.0,-707.0,2375.0,-2059.0,-28051.0,-1462.0
6724.0,-684.0,2769.0,-1778.0,-28247.0,-1661.0
6901.0,-850.0,3235.0,-964.0,-28091.0,-1302.0
5526.0,-1032.0,3233.0,-612.0,-26643.0,-424.0
3782.0,-1177.0,3281.0,-763.0,-23374.0,157.0
1898.0,-1228.0,3421.0,-968.0,-18976.0,265.0
607.0,-1186.0,3421.0,-1013.0,-13060.0,459.0
327.0,-1053.0,3345.0,-1334.0,6308.0,927.0
579.0,-1043.0,3378.0,-1302.0,7941.0,771.0
1176.0,-1091.0,3382.0,-1180.0,6916.0,370.0
1980.0,-1037.0,3470.0,-950.0,4778.0,-168.0
1839.0,-1037.0,3448.0,-794.0,2479.0,-604.0
1734.0,-1058.0,3330.0,-772.0,431.0,-826.0
1675.0,-1074.0,3283.0,-694.0,-686.0,-924.0
1630.0,-1110.0,3301.0,-646.0,-806.0,-951.0
1627.0,-1099.0,3303.0,-665.0,-368.0,-882.0
1688.0,-1096.0,3355.0,-706.0,244.0,-763.0
1732.0,-1087.0,3324.0,-759.0,773.0,-675.0
1723.0,-1081.0,3278.0,-803.0,1109.0,-650.0
1719.0,-1098.0,3357.0,-840.0,1320.0,-676.0
1800.0,-1092.0,3579.0,-877.0,1343.0,-716.0
2095.0,-1100.0,3838.0,-921.0,1276.0,-728.0
2499.0,-1133.0,3894.0,-1001.0,1291.0,-717.0
2708.0,-1293.0,3964.0,-1092.0,1387.0,-724.0
2933.0,-1606.0,3774.0,-1168.0,1528.0,-733.0
2647.0,-1754.0,4139.0,-1584.0,3631.0,-371.0
2485.0,-1705.0,3871.0,-1793.0,5740.0,-79.0
2300.0,-1446.0,3326.0,-1768.0,8505.0,178.0
-684.0,-1843.0,-3241.0,-1371.0,11886.0,443.0
-5146.0,-1986.0,-4351.0,-808.0,15788.0,724.0
-10008.0,-1532.0,-3620.0,-185.0,20101.0,1331.0
-13116.0,-297.0,-1388.0,425.0,24265.0,2147.0
-12231.0,288.0,95.0,1117.0,28390.0,3081.0
-8632.0,385.0,178.0,1588.0,32051.0,3535.0
-5436.0,20.0,270.0,1878.0,32767.0,2778.0
-3411.0,-469.0,148.0,1972.0,32206.0,1724.0
-2340.0,-752.0,538.0,1813.0,27188.0,1165.0
-2560.0,-647.0,717.0,1427.0,17294.0,585.0
-2856.0,-331.0,835.0,1124.0,5455.0,553.0
-2501.0,-204.0,993.0,602.0,-2677.0,1309.0
-2183.0,-211.0,1234.0,-312.0,-5824.0,2168.0
-2188.0,-284.0,1523.0,-1048.0,-5727.0,2324.0
-2470.0,-287.0,1621.0,-1170.0,-4467.0,1717.0
-2909.0,-263.0,1705.0,-737.0,-2706.0,909.0
-3206.0,-293.0,1814.0,-707.0,-1404.0,691.0
-3217.0,-325.0,1905.0,-608.0,-138.0,388.0
-2458.0,-568.0,1807.0,-490.0,481.0,122.0
-2291.0,-642.0,1563.0,-408.0,395.0,-73.0
-2312.0,-710.0,1585.0,-366.0,-259.0,-194.0
-2626.0,-797.0,1594.0,-320.0,-1154.0,-277.0
-3168.0,-817.0,1250.0,-287.0,-1902.0,-371.0
-4132.0,-825.0,870.0,-248.0,-2250.0,-488.0
-5051.0,-775.0,750.0,-159.0,-2257.0,-585.0
-5481.0,-783.0,611.0,-41.0,-1939.0,-621.0
-5235.0,-780.0,505.0,81.0,-1467.0,-761.0
-4593.0,-884.0,114.0,175.0,-1179.0,-917.0
-4210.0,-1066.0,-39.0,238.0,-1272.0,-1050.0
-3967.0,-1131.0,-115.0,234.0,-2060.0,-1313.0
-3039.0,-1122.0,-405.0,35.0,-3780.0,-1683.0
-1565.0,-1198.0,-653.0,-244.0,-6603.0,-2117.0
367.0,-1345.0,-710.0,-492.0,-10464.0,-2598.0
1989.0,-1279.0,-155.0,-931.0,-24674.0,-4353.0
3926.0,-901.0,411.0,-727.0,-28709.0,-4497.0
5957.0,-754.0,2556.0,-352.0,-31433.0,-4201.0
8317.0,-1336.0,4750.0,101.0,-32381.0,-3578.0
5455.0,-1677.0,3682.0,650.0,-32332.0,-2836.0
2898.0,-1868.0,3185.0,538.0,-29210.0,-2213.0
305.0,-1963.0,3266.0,-302.0,-22960.0,-1854.0
-1238.0,-1841.0,3559.0,-928.0,-14653.0,-1416.0
-796.0,-1562.0,3908.0,-1362.0,-3717.0,-673.0
539.0,-1479.0,4433.0,-1738.0,6508.0,-243.0
1895.0,-1459.0,4772.0,-1798.0,12850.0,-245.0
2957.0,-1442.0,4778.0,-1744.0,13900.0,-461.0
3417.0,-1348.0,4421.0,-1544.0,10896.0,-770.0
3404.0,-1404.0,3776.0,-1209.0,7207.0,-887.0
2742.0,-1360.0,3312.0,-998.0,4149.0,-844.0
1635.0,-1210.0,2931.0,-985.0,2264.0,-645.0
616.0,-1146.0,2589.0,-991.0,3274.0,-184.0
-76.0,-1115.0,2133.0,-951.0,6478.0,316.0
-799.0,-1056.0,1513.0,-422.0,17276.0,808.0
-1845.0,-936.0,867.0,-354.0,19034.0,941.0
-2920.0,-951.0,691.0,-289.0,19797.0,1212.0
-4753.0,-1091.0,1331.0,-118.0,19892.0,1448.0
-4877.0,-1007.0,1394.0,112.0,19446.0,1656.0
-5038.0,-1030.0,1104.0,416.0,18735.0,1915.0
-5015.0,-1083.0,839.0,617.0,17866.0,1815.0
-5027.0,-1069.0,707.0,775.0,16631.0,1294.0
-4986.0,-1044.0,719.0,984.0,14711.0,721.0
-4590.0,-1017.0,803.0,1055.0,12188.0,411.0
-4046.0,-1094.0,1158.0,950.0,9306.0,324.0
-3672.0,-1217.0,1339.0,849.0,6581.0,351.0
-3455.0,-1216.0,1483.0,830.0,4163.0,322.0
-3211.0,-1182.0,1659.0,808.0,2042.0,254.0
-3043.0,-1162.0,1568.0,735.0,430.0,211.0
-2966.0,-1105.0,1487.0,566.0,-555.0,128.0
-2831.0,-1142.0,1398.0,409.0,-1138.0,-89.0
-2956.0,-1176.0,1399.0,538.0,-610.0,-171.0
-3287.0,-1181.0,1459.0,591.0,65.0,-234.0
-3099.0,-1071.0,1437.0,618.0,700.0,-314.0
-3086.0,-1147.0,1323.0,683.0,1111.0,-399.0
-3257.0,-1184.0,1178.0,773.0,1179.0,-449.0
-3521.0,-1181.0,1123.0,880.0,865.0,-484.0
-3553.0,-1159.0,1076.0,939.0,472.0,-454.0
-3440.0,-1114.0,1269.0,939.0,488.0,-410.0
-3264.0,-1128.0,1309.0,888.0,890.0,-458.0
-3442.0,-1151.0,1161.0,824.0,1370.0,-549.0
-4008.0,-1141.0,903.0,793.0,1671.0,-621.0
-4781.0,-1151.0,153.0,745.0,1702.0,-680.0
-5861.0,-1051.0,115.0,695.0,1514.0,-761.0
-6285.0,-1119.0,-49.0,622.0,1268.0,-839.0
-5883.0,-1176.0,236.0,502.0,1229.0,-857.0
-4958.0,-1355.0,550.0,370.0,1363.0,-897.0
-4068.0,-1359.0,288.0,243.0,1139.0,-969.0
-3440.0,-1492.0,-61.0,-496.0,-5310.0,-1954.0
-2974.0,-1454.0,-565.0,-912.0,-9270.0,-2628.0
-1925.0,-1565.0,-485.0,-1167.0,-14145.0,-3277.0
4132.0,-1637.0,2151.0,-1337.0,-19332.0,-3514.0
5676.0,-1378.0,3859.0,-1304.0,-24153.0,-3386.0
6908.0,-1179.0,4488.0,-1187.0,-27825.0,-3064.0
7157.0,-1160.0,4300.0,-938.0,-30604.0,-2604.0
5657.0,-1452.0,3665.0,-504.0,-32139.0,-2148.0
3514.0,-1788.0,2904.0,-58.0,-31858.0,-1565.0
980.0,-1951.0,2608.0,-59.0,-27768.0,-609.0
-1212.0,-2159.0,2831.0,-748.0,-20213.0,215.0
-1540.0,-2277.0,2928.0,-1422.0,-10342.0,755.0
-295.0,-2179.0,2814.0,-2045.0,-384.0,1146.0
1324.0,-2131.0,2657.0,-2374.0,6151.0,1221.0
2259.0,-1935.0,2661.0,-2363.0,8271.0,872.0
2416.0,-1896.0,2832.0,-2311.0,6667.0,433.0
2254.0,-2008.0,3026.0,-2269.0,3130.0,270.0
1934.0,-2061.0,3081.0,-1923.0,-370.0,214.0
1509.0,-2060.0,2951.0,-1063.0,-2011.0,176.0
1188.0,-2110.0,2846.0,-1009.0,-239.0,272.0
1034.0,-2171.0,2794.0,-1030.0,1310.0,240.0
1636.0,-2344.0,3145.0,-1100.0,2140.0,158.0
1901.0,-2470.0,3236.0,-1254.0,2397.0,89.0
1830.0,-2478.0,3106.0,-1399.0,2302.0,-52.0
1581.0,-2496.0,3063.0,-1450.0,1978.0,-280.0
1376.0,-2578.0,2986.0,-1439.0,1676.0,-528.0
1025.0,-2607.0,2858.0,-1433.0,1626.0,-669.0
684.0,-2645.0,2895.0,-1425.0,2125.0,-636.0
640.0,-2713.0,2970.0,-1444.0,3173.0,-509.0
653.0,-2788.0,2980.0,-1460.0,4355.0,-386.0
892.0,-2811.0,2852.0,-1506.0,5566.0,-247.0
968.0,-2880.0,2673.0,-1541.0,6730.0,-137.0
984.0,-2764.0,2454.0,-1519.0,7586.0,-90.0
787.0,-2706.0,2061.0,-1533.0,8322.0,-21.0
366.0,-2660.0,1490.0,-1581.0,9181.0,107.0
-459.0,-2731.0,954.0,-1562.0,10273.0,325.0
-1490.0,-2785.0,-122.0,-887.0,15938.0,1352.0
-2813.0,-2812.0,-950.0,-667.0,17993.0,1750.0
-4567.0,-2897.0,-1025.0,-412.0,19729.0,2157.0
-7178.0,-2174.0,-99.0,-64.0,20528.0,2479.0
-6123.0,-1976.0,343.0,271.0,20506.0,2538.0
-4652.0,-1933.0,258.0,538.0,19933.0,2105.0
-3787.0,-2051.0,364.0,847.0,18272.0,1411.0
-3362.0,-2219.0,306.0,1113.0,15137.0,879.0
-3424.0,-2271.0,372.0,1250.0,11075.0,430.0
-3591.0,-2262.0,447.0,1175.0,7054.0,22.0
-3770.0,-2243.0,488.0,911.0,3645.0,-97.0
-3799.0,-2233.0,521.0,590.0,1289.0,-69.0
-3693.0,-2235.0,589.0,230.0,543.0,-121.0
-3512.0,-2233.0,758.0,-41.0,629.0,-70.0
-3150.0,-2269.0,717.0,-169.0,854.0,-117.0
-3011.0,-2260.0,778.0,-269.0,838.0,-228.0
-2937.0,-2313.0,752.0,-342.0,490.0,-304.0
-2868.0,-2308.0,685.0,-398.0,-21.0,-335.0
-2891.0,-2327.0,656.0,-499.0,-1041.0,-342.0
-3187.0,-2289.0,660.0,-499.0,-1031.0,-400.0
-3450.0,-2309.0,688.0,-490.0,-1064.0,-435.0
-3902.0,-2318.0,356.0,-425.0,-1073.0,-481.0
-3834.0,-2390.0,329.0,-370.0,-1191.0,-601.0
-3620.0,-2432.0,260.0,-373.0,-1474.0,-716.0
-3306.0,-2499.0,337.0,-402.0,-2052.0,-834.0
-2921.0,-2597.0,348.0,-434.0,-2998.0,-1038.0
-2496.0,-2766.0,424.0,-527.0,-4323.0,-1289.0
-2228.0,-2917.0,437.0,-710.0,-6002.0,-1542.0
-2125.0,-2865.0,518.0,-880.0,-8078.0,-1795.0
-1692.0,-2689.0,499.0,-1015.0,-10405.0,-2000.0
-1119.0,-2706.0,742.0,-1177.0,-12728.0,-2205.0
-549.0,-2771.0,1124.0,-1321.0,-14903.0,-2375.0
227.0,-2648.0,1371.0,-1459.0,-16846.0,-2578.0
1440.0,-2633.0,2006.0,-1474.0,-18763.0,-2833.0
2761.0,-2657.0,2673.0,-1405.0,-20400.0,-2849.0
3878.0,-2852.0,3290.0,-1486.0,-21438.0,-2605.0
4734.0,-3002.0,3302.0,-1525.0,-21677.0,-1424.0
4270.0,-3011.0,2634.0,-1754.0,-19272.0,-932.0
2603.0,-2987.0,2080.0,-2114.0,-15462.0,-347.0
-337.0,-3297.0,1236.0,-2513.0,-10350.0,-9.0
215.0,-3372.0,1485.0,-2736.0,-5167.0,166.0
1293.0,-3424.0,1633.0,-2823.0,-1029.0,582.0
1912.0,-3579.0,1748.0,-3000.0,1531.0,952.0
2058.0,-3804.0,1950.0,-3028.0,2002.0,787.0
1843.0,-3947.0,2035.0,-2773.0,624.0,561.0
1498.0,-3899.0,1961.0,-2456.0,-1000.0,556.0
1223.0,-3788.0,1834.0,-2220.0,-2003.0,366.0
952.0,-3753.0,1729.0,-2087.0,-2190.0,23.0
661.0,-3800.0,1745.0,-2016.0,-1525.0,-69.0
607.0,-3835.0,1752.0,-1879.0,-573.0,10.0
805.0,-3859.0,1883.0,-1646.0,105.0,87.0
1105.0,-3839.0,1932.0,-1438.0,411.0,114.0
1423.0,-3759.0,1951.0,-1362.0,491.0,88.0
1661.0,-3726.0,1931.0,-945.0,-661.0,-481.0
1615.0,-3691.0,1905.0,-767.0,-790.0,-493.0
1371.0,-3630.0,1730.0,-687.0,-635.0,-438.0
1467.0,-3652.0,1890.0,-679.0,-191.0,-399.0
1918.0,-3737.0,2012.0,-708.0,347.0,-302.0
2602.0,-3727.0,2189.0,-745.0,787.0,-179.0
3414.0,-3633.0,2164.0,-682.0,1017.0,-129.0
4007.0,-3553.0,2108.0,-620.0,1229.0,-196.0
4455.0,-3552.0,1517.0,-625.0,1510.0,-243.0
4377.0,-3489.0,744.0,-684.0,2089.0,-131.0
3320.0,-3433.0,-374.0,-706.0,3470.0,79.0
1078.0,-3432.0,-1387.0,-670.0,5671.0,335.0
-1824.0,-3817.0,-2043.0,-676.0,8730.0,642.0
-3717.0,-4275.0,-2162.0,-638.0,12407.0,968.0
-5265.0,-4621.0,-1764.0,-488.0,16528.0,1423.0
-6359.0,-4523.0,-1003.0,-262.0,20869.0,2147.0
-6838.0,-3732.0,-600.0,-129.0,24672.0,3076.0
-6158.0,-2498.0,-102.0,431.0,23991.0,3409.0
-4619.0,-1597.0,264.0,1048.0,19976.0,2382.0
-2815.0,-1733.0,577.0,1779.0,14617.0,1616.0
-1076.0,-3567.0,892.0,2420.0,8802.0,1207.0
-1685.0,-3501.0,769.0,2474.0,3967.0,576.0
-2334.0,-3422.0,717.0,1687.0,419.0,49.0
-2699.0,-3424.0,767.0,542.0,-1653.0,-32.0
-2643.0,-3540.0,862.0,-189.0,-2026.0,1.0
-2280.0,-3621.0,999.0,-543.0,-1182.0,16.0
-1687.0,-3572.0,1010.0,-596.0,-226.0,15.0
-1398.0,-3418.0,1022.0,-622.0,219.0,-4.0
-1325.0,-3308.0,1019.0,-727.0,9.0,-24.0
-1472.0,-3267.0,986.0,-852.0,-666.0,-51.0
-1645.0,-3302.0,1014.0,-895.0,-1443.0,-69.0
-1699.0,-3384.0,973.0,-796.0,-1957.0,-90.0
-1709.0,-3406.0,1025.0,-649.0,-2090.0,-91.0
-1564.0,-3403.0,1035.0,-574.0,-1781.0,-50.0
-1499.0,-3404.0,984.0,-573.0,-1369.0,-53.0
-1600.0,-3418.0,892.0,-583.0,-1261.0,-231.0
-1945.0,-3403.0,760.0,-547.0,-1380.0,-320.0
-2486.0,-3361.0,426.0,-543.0,-1458.0,-395.0
-3957.0,-3396.0,-436.0,-581.0,-1395.0,-462.0
-3908.0,-3382.0,-711.0,-668.0,-1358.0,-563.0
-3230.0,-3369.0,-1129.0,-780.0,-1700.0,-709.0
-2110.0,-3293.0,-1551.0,-928.0,-2790.0,-927.0
-1011.0,-3332.0,-1898.0,-1176.0,-4824.0,-1233.0
83.0,-3396.0,-1766.0,-1434.0,-8071.0,-1624.0
1076.0,-3758.0,-1214.0,-1560.0,-12100.0,-2033.0
2055.0,-3865.0,-772.0,-1677.0,-15839.0,-2499.0
3355.0,-4028.0,-134.0,-1881.0,-19179.0,-2875.0
4930.0,-3963.0,628.0,-2174.0,-21389.0,-3061.0
5600.0,-4076.0,1279.0,-2383.0,-23012.0,-3109.0
5182.0,-4132.0,1425.0,-2520.0,-23525.0,-2971.0
4046.0,-4156.0,1266.0,-2410.0,-23257.0,-2682.0
2700.0,-4035.0,1018.0,-2139.0,-22307.0,-2045.0
1624.0,-4050.0,780.0,-1993.0,-19359.0,-1265.0
954.0,-4117.0,803.0,-2014.0,-5781.0,359.0
518.0,-4280.0,799.0,-1891.0,-2581.0,557.0
577.0,-4393.0,763.0,-1795.0,-901.0,627.0
1614.0,-4163.0,827.0,-1756.0,-356.0,615.0
1993.0,-4091.0,731.0,-1702.0,-693.0,501.0
2077.0,-4059.0,747.0,-1545.0,-1325.0,288.0
1948.0,-4078.0,776.0,-1258.0,-1786.0,44.0
1738.0,-4114.0,857.0,-958.0,-2169.0,-103.0
1516.0,-4145.0,855.0,-773.0,-2212.0,-101.0
1473.0,-4133.0,871.0,-686.0,-1964.0,-88.0
1540.0,-4134.0,832.0,-665.0,-1514.0,-58.0
1443.0,-4122.0,829.0,-644.0,-886.0,10.0
1331.0,-4135.0,785.0,-606.0,-161.0,65.0
1314.0,-4136.0,812.0,-554.0,336.0,57.0
1429.0,-4118.0,829.0,-503.0,611.0,8.0
1698.0,-4082.0,832.0,-465.0,820.0,-66.0
2157.0,-4071.0,894.0,-430.0,1024.0,-140.0
2730.0,-4031.0,884.0,-376.0,1129.0,-190.0
3557.0,-4017.0,772.0,-112.0,1600.0,-252.0
4175.0,-4003.0,637.0,-77.0,2148.0,-220.0
4595.0,-4048.0,809.0,-72.0,3259.0,-126.0
3431.0,-4183.0,-383.0,-89.0,5267.0,92.0
1018.0,-4554.0,-1453.0,-68.0,7895.0,406.0
-1678.0,-4864.0,-2209.0,133.0,11078.0,917.0
-3885.0,-5088.0,-2597.0,583.0,15047.0,1590.0
-5830.0,-4844.0,-2129.0,843.0,19434.0,2547.0
-6534.0,-4321.0,-1504.0,910.0,23853.0,3478.0
-5897.0,-3350.0,-879.0,1019.0,27056.0,4045.0
-4644.0,-2386.0,-130.0,1323.0,27550.0,4532.0
-3073.0,-2030.0,334.0,1734.0,25257.0,4873.0
-1651.0,-2493.0,704.0,2398.0,21276.0,4509.0
-912.0,-3174.0,727.0,3188.0,16728.0,4037.0
-1098.0,-3513.0,640.0,3649.0,11634.0,3597.0
-1562.0,-3387.0,588.0,3680.0,6822.0,2834.0
-1888.0,-3194.0,610.0,2990.0,3131.0,2183.0
-1807.0,-3238.0,804.0,1711.0,808.0,1815.0
-1198.0,-3363.0,780.0,-51.0,-938.0,743.0
-586.0,-3472.0,731.0,-128.0,-1207.0,572.0
-443.0,-3518.0,756.0,-384.0,-1749.0,405.0
-1530.0,-3650.0,552.0,-629.0,-2401.0,204.0
-1835.0,-3642.0,738.0,-732.0,-2776.0,99.0
-1666.0,-3597.0,616.0,-776.0,-2351.0,38.0
-1382.0,-3537.0,677.0,-757.0,-1716.0,-94.0
-839.0,-3517.0,816.0,-731.0,-1423.0,-200.0
-214.0,-3543.0,790.0,-649.0,-1558.0,-298.0
-87.0,-3574.0,837.0,-495.0,-2219.0,-454.0
-616.0,-3711.0,733.0,-348.0,-3329.0,-598.0
-1293.0,-3821.0,563.0,-262.0,-4397.0,-691.0
-2084.0,-3879.0,216.0,-244.0,-4954.0,-810.0
-2774.0,-3807.0,45.0,-302.0,-5087.0,-903.0
-2668.0,-3747.0,-277.0,-421.0,-4544.0,-967.0
-1930.0,-3689.0,-294.0,-560.0,-3770.0,-1063.0
-708.0,-3688.0,-250.0,-706.0,-3567.0,-1171.0
486.0,-3784.0,-94.0,-807.0,-10914.0,-2314.0
1156.0,-3935.0,168.0,-812.0,-12939.0,-2686.0
1770.0,-4249.0,1231.0,-840.0,-14342.0,-2829.0
1950.0,-4284.0,1235.0,-878.0,-14697.0,-2750.0
2322.0,-4266.0,1088.0,-804.0,-14507.0,-2603.0
2570.0,-4174.0,1329.0,-629.0,-14006.0,-2320.0
2623.0,-4096.0,1376.0,-520.0,-13011.0,-1832.0
2424.0,-4074.0,1513.0,-579.0,-11699.0,-1511.0
2039.0,-4122.0,1495.0,-529.0,-10378.0,-1516.0
1641.0,-4100.0,1443.0,-336.0,-9253.0,-1444.0
1289.0,-4051.0,1308.0,-154.0,-7720.0,-1220.0
1198.0,-4085.0,1394.0,-4.0,-6278.0,-969.0
1304.0,-4060.0,1416.0,15.0,-4711.0,-702.0
1519.0,-3976.0,1311.0,21.0,-3179.0,-520.0
1856.0,-3947.0,1228.0,25.0,-2086.0,-420.0
1783.0,-3880.0,955.0,54.0,-1388.0,-404.0
1289.0,-3730.0,816.0,55.0,-971.0,-479.0
831.0,-3727.0,752.0,335.0,-331.0,-536.0
482.0,-3730.0,756.0,389.0,40.0,-538.0
509.0,-3722.0,717.0,458.0,281.0,-429.0
1785.0,-3573.0,677.0,461.0,439.0,-309.0
1573.0,-3694.0,795.0,429.0,267.0,-321.0
1504.0,-3789.0,796.0,487.0,-436.0,-434.0
1690.0,-3742.0,910.0,524.0,-1178.0,-561.0
1902.0,-3856.0,963.0,535.0,-1592.0,-661.0
2294.0,-3902.0,947.0,548.0,-1614.0,-566.0
2546.0,-3866.0,1047.0,472.0,-1331.0,-453.0
3249.0,-3837.0,1009.0,357.0,-1204.0,-380.0
3953.0,-3760.0,1340.0,330.0,-1058.0,-289.0
4382.0,-3636.0,2004.0,370.0,-878.0,-315.0
4932.0,-3540.0,2437.0,436.0,-762.0,-247.0
5208.0,-3580.0,2400.0,590.0,-316.0,-144.0
5690.0,-3547.0,1335.0,772.0,484.0,28.0
5388.0,-3544.0,69.0,812.0,1906.0,215.0
4265.0,-3635.0,-1600.0,716.0,4239.0,488.0
2084.0,-3364.0,-2743.0,-596.0,15891.0,2076.0
-202.0,-3543.0,-3411.0,-845.0,20589.0,2662.0
-2653.0,-3639.0,-3872.0,-910.0,24497.0,3219.0
-7735.0,-4080.0,-1439.0,-615.0,27076.0,3912.0
-7037.0,-3490.0,-500.0,-198.0,28159.0,4786.0
-5234.0,-2721.0,-133.0,153.0,27007.0,5296.0
-3178.0,-2622.0,63.0,485.0,24409.0,5285.0
-1751.0,-2994.0,206.0,882.0,21126.0,4758.0
-1423.0,-3415.0,222.0,1529.0,16643.0,4169.0
-2153.0,-3493.0,138.0,1951.0,11506.0,3622.0
-2766.0,-3231.0,123.0,1943.0,5966.0,2834.0
-2523.0,-3082.0,308.0,1443.0,1457.0,2151.0
-1500.0,-3220.0,385.0,657.0,-993.0,1742.0
-874.0,-3392.0,650.0,33.0,-1331.0,1580.0
-929.0,-3496.0,839.0,-321.0,-792.0,1513.0
-1437.0,-3417.0,840.0,-468.0,-666.0,1367.0
-2029.0,-3335.0,664.0,-609.0,-1526.0,1181.0
-2622.0,-3280.0,518.0,-838.0,-2723.0,1115.0
-2785.0,-3276.0,906.0,-1040.0,-2048.0,908.0
-1563.0,-3274.0,1046.0,-981.0,-1838.0,776.0
182.0,-3246.0,1113.0,-965.0,-2462.0,563.0
-894.0,-3615.0,904.0,-946.0,-3827.0,286.0
-2481.0,-3575.0,547.0,-894.0,-5389.0,31.0
-3509.0,-3528.0,384.0,-832.0,-6426.0,-64.0
-3803.0,-3522.0,191.0,-770.0,-5896.0,-75.0
-3481.0,-3559.0,89.0,-809.0,-3667.0,-42.0
-2700.0,-3631.0,-147.0,-880.0,-1191.0,-30.0
-1896.0,-3702.0,-259.0,-831.0,-283.0,-157.0
-1122.0,-3710.0,-277.0,-788.0,-1562.0,-445.0
-498.0,-3737.0,-105.0,-856.0,-4265.0,-857.0
-347.0,-3878.0,213.0,-966.0,-7669.0,-1315.0
-104.0,-3852.0,183.0,-1101.0,-11237.0,-1766.0
484.0,-3853.0,311.0,-1162.0,-14423.0,-2124.0
1488.0,-3781.0,610.0,-1125.0,-16788.0,-2249.0
2713.0,-3802.0,1152.0,-1070.0,-18119.0,-2183.0
3332.0,-4025.0,1816.0,-1081.0,-18691.0,-2078.0
3439.0,-4075.0,1681.0,-771.0,-18649.0,-1651.0
3016.0,-3981.0,1489.0,-750.0,-16915.0,-1458.0
2476.0,-3914.0,1289.0,-880.0,-13950.0,-1162.0
1075.0,-3888.0,1029.0,-1024.0,-10738.0,-914.0
1038.0,-3982.0,1162.0,-1019.0,-7827.0,-624.0
1211.0,-3974.0,1390.0,-949.0,-5348.0,-264.0
1438.0,-3843.0,1382.0,-852.0,-3579.0,63.0
1595.0,-3781.0,1378.0,-720.0,-2517.0,248.0
1592.0,-3808.0,1374.0,-575.0,-1986.0,307.0
1519.0,-3789.0,1302.0,-454.0,-1847.0,267.0
1533.0,-3742.0,1281.0,-265.0,-1721.0,225.0
1554.0,-3707.0,1190.0,-37.0,-1758.0,179.0
1418.0,-3713.0,1150.0,70.0,-1653.0,146.0
1154.0,-3719.0,1117.0,23.0,-1275.0,125.0
1064.0,-3785.0,1138.0,3.0,-917.0,131.0
1206.0,-3751.0,1122.0,-6.0,-555.0,122.0
1508.0,-3734.0,1111.0,-12.0,-205.0,76.0
1698.0,-3691.0,1146.0,-33.0,75.0,28.0
1743.0,-3692.0,1165.0,32.0,2.0,-71.0
