AccelerometerX,AccelerometerY,AccelerometerZ,Gesture,GyroscopeX,GyroscopeY,GyroscopeZ
-56.0,112.0,4336.0,A,-17.0,-75.0,72.0
-22.0,135.0,4363.0,A,-22.0,-75.0,64.0
-4.0,153.0,4360.0,A,-40.0,-55.0,55.0
-31.0,135.0,4344.0,A,-56.0,-23.0,50.0
-49.0,124.0,4352.0,A,-74.0,7.0,49.0
-30.0,142.0,4370.0,A,-87.0,17.0,45.0
-22.0,151.0,4365.0,A,-77.0,-1.0,41.0
-53.0,124.0,4344.0,A,-47.0,-34.0,41.0
-69.0,102.0,4334.0,A,-36.0,-50.0,50.0
-38.0,111.0,4318.0,A,-58.0,-44.0,63.0
-13.0,123.0,4283.0,A,-82.0,-35.0,74.0
-37.0,109.0,4273.0,A,-80.0,-43.0,78.0
-63.0,102.0,4330.0,A,-81.0,-52.0,77.0
-45.0,122.0,4396.0,A,-116.0,-38.0,76.0
-18.0,138.0,4392.0,A,-166.0,1.0,78.0
-31.0,124.0,4348.0,A,-189.0,36.0,77.0
-55.0,110.0,4357.0,A,-170.0,41.0,67.0
-47.0,126.0,4403.0,A,-125.0,9.0,46.0
-28.0,141.0,4396.0,A,-73.0,-40.0,30.0
-37.0,132.0,4346.0,A,-40.0,-83.0,27.0
-51.0,129.0,4363.0,A,-43.0,-95.0,38.0
-36.0,157.0,4445.0,A,-67.0,-80.0,46.0
-12.0,177.0,4470.0,A,-64.0,-63.0,45.0
-25.0,156.0,4400.0,A,-29.0,-65.0,37.0
-60.0,127.0,4363.0,A,-5.0,-78.0,36.0
-73.0,135.0,4426.0,A,-20.0,-73.0,40.0
-53.0,153.0,4484.0,A,-38.0,-50.0,46.0
-30.0,135.0,4436.0,A,-33.0,-28.0,49.0
-15.0,92.0,4360.0,A,-28.0,-20.0,53.0
-8.0,77.0,4365.0,A,-50.0,-18.0,56.0
-19.0,91.0,4418.0,A,-69.0,-12.0,54.0
-50.0,98.0,4425.0,A,-59.0,1.0,42.0
-73.0,85.0,4396.0,A,-43.0,20.0,31.0
-71.0,73.0,4392.0,A,-57.0,42.0,27.0
-58.0,70.0,4400.0,A,-80.0,54.0,36.0
-50.0,71.0,4365.0,A,-81.0,45.0,50.0
-38.0,72.0,4307.0,A,-72.0,22.0,67.0
-27.0,75.0,4275.0,A,-85.0,5.0,77.0
-41.0,66.0,4263.0,A,-104.0,3.0,79.0
-76.0,48.0,4251.0,A,-96.0,1.0,70.0
-82.0,41.0,4266.0,A,-64.0,-8.0,61.0
-49.0,53.0,4315.0,A,-47.0,-22.0,55.0
-30.0,52.0,4340.0,A,-57.0,-24.0,53.0
-58.0,27.0,4312.0,A,-81.0,-8.0,50.0
-81.0,10.0,4300.0,A,-107.0,19.0,47.0
-59.0,29.0,4358.0,A,-130.0,39.0,44.0
-33.0,57.0,4414.0,A,-131.0,26.0,45.0
-55.0,54.0,4384.0,A,-113.0,-8.0,48.0
-90.0,38.0,4315.0,A,-105.0,-23.0,54.0
-79.0,47.0,4309.0,A,-125.0,3.0,61.0
-32.0,75.0,4361.0,A,-138.0,39.0,68.0
-6.0,83.0,4389.0,A,-118.0,32.0,71.0
-6.0,72.0,4372.0,A,-88.0,-16.0,76.0
-2.0,67.0,4354.0,A,-81.0,-66.0,80.0
6.0,73.0,4342.0,A,-79.0,-87.0,79.0
-5.0,72.0,4325.0,A,-59.0,-88.0,68.0
-22.0,64.0,4325.0,A,-39.0,-79.0,54.0
-15.0,58.0,4367.0,A,-58.0,-54.0,43.0
0.0,51.0,4404.0,A,-103.0,-28.0,41.0
-8.0,34.0,4391.0,A,-134.0,-26.0,42.0
-18.0,25.0,4352.0,A,-143.0,-49.0,46.0
1.0,33.0,4334.0,A,-155.0,-69.0,51.0
26.0,36.0,4325.0,A,-174.0,-80.0,54.0
6.0,9.0,4315.0,A,-199.0,-94.0,49.0
-28.0,-22.0,4345.0,A,-245.0,-98.0,41.0
-14.0,-21.0,4434.0,A,-321.0,-47.0,31.0
24.0,1.0,4526.0,A,-402.0,53.0,25.0
-12.0,1.0,4613.0,A,-457.0,137.0,24.0
-138.0,-17.0,4780.0,A,-510.0,173.0,38.0
-249.0,-3.0,5065.0,A,-602.0,226.0,72.0
-253.0,76.0,5371.0,A,-730.0,355.0,134.0
-179.0,195.0,5636.0,A,-839.0,514.0,224.0
-78.0,312.0,5964.0,A,-891.0,625.0,337.0
57.0,419.0,6430.0,A,-880.0,714.0,451.0
245.0,550.0,6931.0,A,-819.0,889.0,546.0
411.0,742.0,7372.0,A,-713.0,1157.0,617.0
459.0,993.0,7854.0,A,-573.0,1378.0,691.0
383.0,1219.0,8447.0,A,-391.0,1407.0,794.0
275.0,1319.0,8944.0,A,-144.0,1254.0,935.0
224.0,1279.0,9109.0,A,202.0,1002.0,1102.0
275.0,1209.0,9053.0,A,688.0,650.0,1281.0
438.0,1203.0,9036.0,A,1344.0,102.0,1449.0
683.0,1221.0,9001.0,A,2134.0,-635.0,1579.0
908.0,1153.0,8649.0,A,2897.0,-1342.0,1653.0
1010.0,981.0,7986.0,A,3460.0,-1748.0,1680.0
990.0,792.0,7369.0,A,3806.0,-1773.0,1661.0
941.0,657.0,6973.0,A,4070.0,-1583.0,1587.0
905.0,558.0,6576.0,A,4327.0,-1400.0,1452.0
825.0,462.0,6029.0,A,4521.0,-1356.0,1287.0
666.0,368.0,5536.0,A,4641.0,-1506.0,1121.0
512.0,288.0,5281.0,A,4821.0,-1869.0,954.0
445.0,205.0,5067.0,A,5127.0,-2341.0,774.0
409.0,113.0,4647.0,A,5383.0,-2671.0,602.0
293.0,30.0,4139.0,A,5369.0,-2653.0,476.0
130.0,-32.0,3830.0,A,5150.0,-2369.0,398.0
60.0,-99.0,3719.0,A,4999.0,-2102.0,327.0
99.0,-185.0,3558.0,A,5043.0,-2030.0,235.0
82.0,-271.0,3270.0,A,5141.0,-2067.0,125.0
-79.0,-344.0,2994.0,A,5132.0,-2055.0,14.0
-253.0,-413.0,2782.0,A,5002.0,-1953.0,-90.0
-294.0,-481.0,2513.0,A,4792.0,-1815.0,-173.0
-273.0,-512.0,2140.0,A,4496.0,-1674.0,-211.0
-346.0,-491.0,1777.0,A,4142.0,-1560.0,-224.0
-479.0,-447.0,1515.0,A,3827.0,-1521.0,-259.0
-512.0,-416.0,1304.0,A,3596.0,-1546.0,-331.0
-431.0,-382.0,1088.0,A,3366.0,-1507.0,-392.0
-384.0,-312.0,892.0,A,3067.0,-1310.0,-403.0
-402.0,-205.0,746.0,A,2752.0,-1043.0,-382.0
-353.0,-96.0,623.0,A,2518.0,-879.0,-375.0
-185.0,0.0,514.0,A,2358.0,-853.0,-389.0
-36.0,93.0,451.0,A,2206.0,-852.0,-404.0
-9.0,176.0,437.0,A,2033.0,-801.0,-413.0
-5.0,234.0,426.0,A,1851.0,-757.0,-435.0
78.0,268.0,406.0,A,1634.0,-775.0,-463.0
184.0,309.0,400.0,A,1343.0,-810.0,-473.0
228.0,380.0,403.0,A,983.0,-781.0,-453.0
273.0,469.0,365.0,A,604.0,-683.0,-425.0
390.0,547.0,292.0,A,241.0,-550.0,-416.0
474.0,601.0,248.0,A,-98.0,-387.0,-441.0
372.0,637.0,262.0,A,-414.0,-152.0,-503.0
142.0,668.0,291.0,A,-730.0,170.0,-593.0
-26.0,699.0,322.0,A,-1084.0,531.0,-680.0
-73.0,735.0,411.0,A,-1482.0,833.0,-732.0
-109.0,767.0,602.0,A,-1869.0,997.0,-741.0
-190.0,785.0,843.0,A,-2203.0,1037.0,-729.0
-240.0,780.0,1053.0,A,-2494.0,1042.0,-704.0
-180.0,773.0,1226.0,A,-2773.0,1093.0,-657.0
-27.0,789.0,1433.0,A,-3023.0,1171.0,-581.0
166.0,833.0,1715.0,A,-3214.0,1209.0,-506.0
334.0,867.0,2024.0,A,-3360.0,1173.0,-473.0
381.0,852.0,2254.0,A,-3517.0,1099.0,-505.0
271.0,793.0,2362.0,A,-3710.0,1021.0,-581.0
131.0,739.0,2429.0,A,-3924.0,918.0,-660.0
121.0,723.0,2601.0,A,-4120.0,705.0,-707.0
213.0,727.0,2928.0,A,-4276.0,302.0,-717.0
235.0,711.0,3304.0,A,-4409.0,-248.0,-701.0
157.0,676.0,3583.0,A,-4585.0,-706.0,-665.0
129.0,658.0,3738.0,A,-4865.0,-765.0,-602.0
226.0,675.0,3845.0,A,-5230.0,-344.0,-524.0
315.0,681.0,3979.0,A,-5581.0,296.0,-460.0
290.0,619.0,4191.0,A,-5848.0,775.0,-439.0
219.0,484.0,4572.0,A,-6023.0,891.0,-468.0
161.0,335.0,5192.0,A,-6104.0,676.0,-544.0
-14.0,224.0,5928.0,A,-6036.0,265.0,-650.0
-411.0,152.0,6483.0,A,-5807.0,-134.0,-751.0
-820.0,89.0,6688.0,A,-5515.0,-270.0,-779.0
-868.0,43.0,6745.0,A,-5282.0,-47.0,-685.0
-449.0,44.0,7043.0,A,-5097.0,267.0,-472.0
138.0,84.0,7719.0,A,-4842.0,256.0,-206.0
533.0,99.0,8488.0,A,-4459.0,-142.0,20.0
624.0,52.0,8950.0,A,-4038.0,-493.0,123.0
530.0,-5.0,8979.0,A,-3693.0,-340.0,71.0
398.0,13.0,8756.0,A,-3421.0,267.0,-87.0
301.0,111.0,8486.0,A,-3111.0,859.0,-240.0
277.0,204.0,8201.0,A,-2678.0,1051.0,-299.0
342.0,226.0,7834.0,A,-2144.0,838.0,-256.0
486.0,203.0,7385.0,A,-1611.0,468.0,-171.0
659.0,188.0,6928.0,A,-1168.0,179.0,-97.0
792.0,186.0,6524.0,A,-845.0,88.0,-64.0
828.0,165.0,6171.0,A,-606.0,183.0,-80.0
771.0,122.0,5851.0,A,-402.0,360.0,-144.0
687.0,80.0,5560.0,A,-200.0,491.0,-224.0
630.0,48.0,5318.0,A,-2.0,529.0,-291.0
564.0,0.0,5139.0,A,169.0,508.0,-338.0
423.0,-69.0,5020.0,A,304.0,488.0,-383.0
217.0,-140.0,4923.0,A,401.0,494.0,-420.0
53.0,-186.0,4796.0,A,472.0,529.0,-425.0
0.0,-212.0,4642.0,A,518.0,574.0,-385.0
16.0,-234.0,4521.0,A,536.0,592.0,-321.0
23.0,-255.0,4478.0,A,529.0,544.0,-250.0
18.0,-271.0,4469.0,A,526.0,434.0,-177.0
47.0,-275.0,4419.0,A,542.0,307.0,-101.0
118.0,-271.0,4316.0,A,561.0,211.0,-36.0
179.0,-259.0,4221.0,A,551.0,169.0,12.0
212.0,-242.0,4173.0,A,521.0,168.0,49.0
251.0,-220.0,4160.0,A,502.0,181.0,80.0
318.0,-199.0,4143.0,A,503.0,190.0,93.0
365.0,-186.0,4110.0,A,488.0,221.0,85.0
337.0,-185.0,4070.0,A,433.0,305.0,56.0
244.0,-187.0,4054.0,A,363.0,412.0,15.0
149.0,-191.0,4088.0,A,308.0,459.0,-32.0
81.0,-201.0,4167.0,A,271.0,394.0,-71.0
23.0,-227.0,4231.0,A,230.0,271.0,-83.0
-38.0,-253.0,4238.0,A,186.0,185.0,-62.0
-84.0,-260.0,4206.0,A,148.0,179.0,-19.0
-95.0,-243.0,4187.0,A,116.0,210.0,38.0
-78.0,-222.0,4194.0,A,69.0,221.0,110.0
-34.0,-204.0,4213.0,A,5.0,186.0,190.0
42.0,-180.0,4239.0,A,-61.0,118.0,253.0
123.0,-146.0,4280.0,A,-112.0,47.0,283.0
161.0,-124.0,4310.0,A,-139.0,9.0,279.0
152.0,-122.0,4315.0,A,-141.0,15.0,248.0
156.0,-125.0,4335.0,A,-126.0,40.0,205.0
202.0,-116.0,4420.0,A,-104.0,46.0,160.0
236.0,-112.0,4535.0,A,-78.0,27.0,122.0
192.0,-125.0,4586.0,A,-38.0,6.0,84.0
104.0,-141.0,4555.0,A,14.0,12.0,35.0
50.0,-130.0,4514.0,A,67.0,48.0,-18.0
40.0,-101.0,4522.0,A,100.0,98.0,-62.0
8.0,-88.0,4550.0,A,119.0,138.0,-90.0
-61.0,-104.0,4555.0,A,137.0,162.0,-117.0
-112.0,-127.0,4537.0,A,160.0,183.0,-145.0
-97.0,-130.0,4519.0,A,182.0,214.0,-165.0
-51.0,-118.0,4494.0,A,205.0,236.0,-165.0
-19.0,-110.0,4463.0,A,233.0,224.0,-158.0
-10.0,-108.0,4443.0,A,269.0,187.0,-156.0
-14.0,-107.0,4443.0,A,301.0,171.0,-166.0
-48.0,-100.0,4431.0,A,325.0,196.0,-179.0
-104.0,-94.0,4387.0,A,340.0,240.0,-190.0
-141.0,-89.0,4335.0,A,342.0,268.0,-191.0
-138.0,-84.0,4311.0,A,316.0,275.0,-181.0
-147.0,-73.0,4310.0,A,263.0,269.0,-168.0
-209.0,-65.0,4307.0,A,202.0,255.0,-169.0
-287.0,-66.0,4288.0,A,161.0,237.0,-177.0
-312.0,-79.0,4269.0,A,140.0,226.0,-173.0
-280.0,-86.0,4264.0,A,125.0,212.0,-139.0
-251.0,-78.0,4281.0,A,107.0,175.0,-88.0
-241.0,-59.0,4298.0,A,91.0,117.0,-38.0
-251.0,-12.0,6000.0,A,-131.0,226.0,303.0
-286.0,-17.0,5993.0,A,413.0,-454.0,215.0
-189.0,-1.0,6069.0,A,822.0,-791.0,176.0
-83.0,24.0,6077.0,A,1054.0,-799.0,192.0
-95.0,54.0,5942.0,A,1211.0,-707.0,222.0
-191.0,77.0,5854.0,A,1404.0,-682.0,229.0
-268.0,90.0,5956.0,A,1619.0,-671.0,225.0
-331.0,93.0,6081.0,A,1727.0,-546.0,241.0
-463.0,84.0,6053.0,A,1652.0,-332.0,298.0
-641.0,59.0,6001.0,A,1454.0,-133.0,399.0
-724.0,49.0,6141.0,A,1252.0,59.0,538.0
-641.0,96.0,6388.0,A,1109.0,307.0,694.0
-494.0,187.0,6503.0,A,1070.0,463.0,846.0
-406.0,231.0,6487.0,A,1213.0,230.0,970.0
-370.0,169.0,6533.0,A,1575.0,-423.0,1056.0
-308.0,63.0,6634.0,A,2015.0,-1095.0,1095.0
-241.0,42.0,6582.0,A,2310.0,-1342.0,1094.0
-248.0,136.0,6341.0,A,2403.0,-1161.0,1066.0
-314.0,259.0,6150.0,A,2497.0,-939.0,1027.0
-310.0,316.0,6151.0,A,2804.0,-982.0,978.0
-174.0,306.0,6191.0,A,3295.0,-1269.0,927.0
15.0,269.0,6066.0,A,3758.0,-1618.0,896.0
179.0,221.0,5776.0,A,4068.0,-1939.0,902.0
341.0,155.0,5400.0,A,4257.0,-2235.0,921.0
529.0,90.0,4942.0,A,4383.0,-2478.0,913.0
651.0,45.0,4429.0,A,4422.0,-2574.0,851.0
607.0,13.0,4009.0,A,4357.0,-2467.0,740.0
443.0,-25.0,3778.0,A,4246.0,-2188.0,589.0
290.0,-57.0,3608.0,A,4151.0,-1840.0,413.0
184.0,-54.0,3331.0,A,4055.0,-1528.0,241.0
83.0,-18.0,2990.0,A,3927.0,-1342.0,109.0
10.0,9.0,2765.0,A,3810.0,-1333.0,15.0
37.0,8.0,2678.0,A,3779.0,-1495.0,-74.0
130.0,-10.0,2578.0,A,3822.0,-1750.0,-176.0
163.0,-17.0,2374.0,A,3844.0,-1987.0,-276.0
92.0,-10.0,2124.0,A,3774.0,-2116.0,-355.0
2.0,-5.0,1864.0,A,3626.0,-2093.0,-419.0
-54.0,-13.0,1537.0,A,3435.0,-1906.0,-471.0
-98.0,-9.0,1145.0,A,3205.0,-1587.0,-497.0
-108.0,42.0,822.0,A,2928.0,-1234.0,-486.0
1.0,144.0,646.0,A,2630.0,-984.0,-465.0
200.0,238.0,522.0,A,2353.0,-894.0,-468.0
317.0,267.0,343.0,A,2123.0,-902.0,-515.0
252.0,237.0,175.0,A,1940.0,-918.0,-601.0
111.0,218.0,128.0,A,1789.0,-927.0,-714.0
30.0,244.0,143.0,A,1625.0,-941.0,-828.0
18.0,279.0,64.0,A,1388.0,-916.0,-907.0
17.0,271.0,-102.0,A,1035.0,-786.0,-924.0
10.0,222.0,-224.0,A,589.0,-569.0,-896.0
-40.0,169.0,-286.0,A,113.0,-337.0,-859.0
-196.0,137.0,-417.0,A,-349.0,-96.0,-832.0
-406.0,127.0,-607.0,A,-824.0,221.0,-795.0
-506.0,140.0,-649.0,A,-1353.0,615.0,-734.0
-457.0,169.0,-447.0,A,-1920.0,975.0,-669.0
-428.0,195.0,-184.0,A,-2455.0,1210.0,-642.0
-482.0,198.0,-25.0,A,-2903.0,1329.0,-665.0
-412.0,185.0,122.0,A,-3292.0,1373.0,-701.0
-65.0,169.0,381.0,A,-3673.0,1340.0,-707.0
349.0,153.0,624.0,A,-4036.0,1246.0,-693.0
533.0,130.0,714.0,A,-4306.0,1138.0,-716.0
530.0,96.0,823.0,A,-4452.0,1008.0,-814.0
558.0,38.0,1219.0,A,-4530.0,776.0,-968.0
559.0,-46.0,1795.0,A,-4614.0,481.0,-1145.0
261.0,-130.0,2225.0,A,-4713.0,375.0,-1336.0
-317.0,-172.0,2529.0,A,-4818.0,692.0,-1536.0
-841.0,-184.0,3093.0,A,-4960.0,1322.0,-1689.0
-1132.0,-217.0,4028.0,A,-5185.0,1893.0,-1722.0
-1331.0,-275.0,4953.0,A,-5460.0,2138.0,-1613.0
-1489.0,-298.0,5585.0,A,-5700.0,2083.0,-1405.0
-1370.0,-275.0,6133.0,A,-5872.0,1843.0,-1138.0
-888.0,-282.0,6849.0,A,-6023.0,1450.0,-841.0
-393.0,-373.0,7517.0,A,-6168.0,944.0,-569.0
-269.0,-469.0,7805.0,A,-6230.0,512.0,-420.0
-440.0,-468.0,7838.0,A,-6111.0,346.0,-449.0
-564.0,-403.0,8018.0,A,-5795.0,414.0,-614.0
-538.0,-375.0,8366.0,A,-5335.0,496.0,-807.0
-536.0,-385.0,8528.0,A,-4800.0,451.0,-944.0
-617.0,-339.0,8362.0,A,-4248.0,333.0,-986.0
-621.0,-236.0,8141.0,A,-3732.0,236.0,-931.0
-427.0,-193.0,8076.0,A,-3255.0,132.0,-809.0
-125.0,-257.0,8037.0,A,-2777.0,-51.0,-689.0
122.0,-326.0,7846.0,A,-2300.0,-283.0,-631.0
214.0,-315.0,7568.0,A,-1921.0,-413.0,-646.0
105.0,-287.0,7333.0,A,-1718.0,-319.0,-708.0
-174.0,-343.0,7135.0,A,-1623.0,-26.0,-801.0
-490.0,-451.0,6933.0,A,-1467.0,327.0,-908.0
-689.0,-505.0,6776.0,A,-1184.0,595.0,-990.0
-754.0,-487.0,6664.0,A,-868.0,701.0,-989.0
-778.0,-475.0,6477.0,A,-632.0,675.0,-894.0
-794.0,-501.0,6158.0,A,-462.0,596.0,-741.0
-749.0,-519.0,5842.0,A,-293.0,522.0,-577.0
-613.0,-499.0,5644.0,A,-123.0,442.0,-415.0
-441.0,-479.0,5481.0,A,-12.0,321.0,-264.0
-283.0,-488.0,5231.0,A,40.0,156.0,-146.0
-162.0,-510.0,4956.0,A,102.0,-14.0,-89.0
-107.0,-518.0,4796.0,A,220.0,-162.0,-96.0
-145.0,-526.0,4741.0,A,355.0,-281.0,-141.0
-229.0,-550.0,4677.0,A,440.0,-356.0,-184.0
-272.0,-579.0,4572.0,A,455.0,-363.0,-198.0
-255.0,-592.0,4478.0,A,430.0,-299.0,-171.0
-231.0,-592.0,4405.0,A,404.0,-200.0,-115.0
-219.0,-588.0,4316.0,A,390.0,-115.0,-45.0
-166.0,-583.0,4234.0,A,376.0,-64.0,20.0
-60.0,-580.0,4220.0,A,360.0,-61.0,71.0
25.0,-593.0,4263.0,A,357.0,-111.0,89.0
28.0,-623.0,4290.0,A,385.0,-194.0,72.0
-24.0,-654.0,4283.0,A,421.0,-243.0,30.0
-75.0,-667.0,4280.0,A,421.0,-202.0,-11.0
-112.0,-671.0,4284.0,A,365.0,-90.0,-39.0
-156.0,-680.0,4275.0,A,294.0,25.0,-49.0
-202.0,-692.0,4266.0,A,257.0,98.0,-45.0
-227.0,-689.0,4279.0,A,268.0,130.0,-30.0
-226.0,-668.0,4279.0,A,297.0,145.0,-8.0
-215.0,-638.0,4222.0,A,322.0,144.0,17.0
-203.0,-618.0,4145.0,A,336.0,131.0,45.0
-188.0,-608.0,4129.0,A,335.0,111.0,73.0
-167.0,-605.0,4182.0,A,307.0,84.0,90.0
-146.0,-601.0,4244.0,A,259.0,34.0,94.0
-130.0,-599.0,4282.0,A,208.0,-31.0,89.0
-127.0,-594.0,4315.0,A,162.0,-80.0,87.0
-127.0,-580.0,4336.0,A,117.0,-78.0,92.0
-118.0,-552.0,4325.0,A,81.0,-28.0,104.0
-106.0,-524.0,4300.0,A,64.0,40.0,112.0
-113.0,-509.0,4313.0,A,71.0,94.0,108.0
-584.0,-269.0,-60.0,A,3423.0,-1657.0,0.0
-319.0,-140.0,-124.0,A,2968.0,-1613.0,40.0
-217.0,-86.0,-153.0,A,2546.0,-1597.0,14.0
-187.0,-83.0,-173.0,A,2184.0,-1523.0,-57.0
-146.0,-81.0,-212.0,A,1860.0,-1335.0,-149.0
-110.0,-60.0,-259.0,A,1514.0,-1056.0,-225.0
-95.0,-23.0,-269.0,A,1123.0,-763.0,-260.0
-55.0,17.0,-230.0,A,719.0,-504.0,-259.0
7.0,65.0,-199.0,A,342.0,-276.0,-259.0
6.0,120.0,-216.0,A,-16.0,-42.0,-287.0
-67.0,179.0,-228.0,A,-383.0,214.0,-338.0
-83.0,238.0,-153.0,A,-753.0,452.0,-389.0
47.0,305.0,-13.0,A,-1103.0,607.0,-437.0
213.0,378.0,101.0,A,-1430.0,669.0,-489.0
258.0,438.0,185.0,A,-1758.0,720.0,-552.0
209.0,442.0,358.0,A,-2101.0,833.0,-619.0
241.0,376.0,672.0,A,-2462.0,988.0,-687.0
433.0,282.0,1014.0,A,-2847.0,1113.0,-740.0
710.0,230.0,1237.0,A,-3273.0,1185.0,-762.0
971.0,233.0,1360.0,A,-3718.0,1209.0,-760.0
1177.0,228.0,1515.0,A,-4109.0,1164.0,-785.0
1305.0,149.0,1762.0,A,-4385.0,1031.0,-880.0
1333.0,16.0,2038.0,A,-4577.0,879.0,-1031.0
1271.0,-99.0,2283.0,A,-4786.0,818.0,-1167.0
1153.0,-155.0,2495.0,A,-5078.0,889.0,-1248.0
967.0,-176.0,2681.0,A,-5412.0,1071.0,-1294.0
677.0,-195.0,2820.0,A,-5713.0,1387.0,-1357.0
282.0,-236.0,2938.0,A,-5953.0,1840.0,-1468.0
-167.0,-323.0,3119.0,A,-6155.0,2266.0,-1628.0
-598.0,-478.0,3438.0,A,-6311.0,2375.0,-1806.0
-880.0,-676.0,3908.0,A,-6385.0,2019.0,-1952.0
-872.0,-859.0,4547.0,A,-6369.0,1296.0,-2017.0
-621.0,-1017.0,5397.0,A,-6293.0,417.0,-2011.0
-464.0,-1187.0,6438.0,A,-6159.0,-393.0,-2010.0
-760.0,-1369.0,7516.0,A,-5946.0,-813.0,-2090.0
-1478.0,-1466.0,8435.0,A,-5674.0,-504.0,-2241.0
-2204.0,-1404.0,9108.0,A,-5430.0,485.0,-2375.0
-2564.0,-1234.0,9551.0,A,-5248.0,1563.0,-2395.0
-2554.0,-1072.0,9778.0,A,-5046.0,2060.0,-2269.0
-2388.0,-951.0,9763.0,A,-4721.0,1864.0,-2024.0
-2207.0,-818.0,9532.0,A,-4299.0,1408.0,-1713.0
-2016.0,-658.0,9198.0,A,-3876.0,1073.0,-1384.0
-1821.0,-537.0,8869.0,A,-3462.0,842.0,-1088.0
-1648.0,-481.0,8544.0,A,-2952.0,539.0,-863.0
-1493.0,-427.0,8162.0,A,-2301.0,180.0,-723.0
-1320.0,-319.0,7710.0,A,-1623.0,-91.0,-631.0
-1130.0,-208.0,7250.0,A,-1078.0,-246.0,-539.0
-934.0,-177.0,6828.0,A,-697.0,-391.0,-417.0
-715.0,-215.0,6448.0,A,-402.0,-596.0,-283.0
-459.0,-249.0,6108.0,A,-142.0,-814.0,-162.0
-215.0,-246.0,5838.0,A,51.0,-971.0,-70.0
-49.0,-247.0,5638.0,A,166.0,-1023.0,-9.0
26.0,-279.0,5449.0,A,250.0,-960.0,8.0
38.0,-321.0,5218.0,A,359.0,-790.0,-23.0
-3.0,-352.0,4979.0,A,473.0,-557.0,-95.0
-99.0,-383.0,4796.0,A,542.0,-322.0,-168.0
-201.0,-428.0,4676.0,A,558.0,-136.0,-213.0
-258.0,-475.0,4570.0,A,557.0,-26.0,-219.0
-274.0,-519.0,4463.0,A,567.0,0.0,-199.0
-285.0,-563.0,4381.0,A,573.0,-30.0,-160.0
-293.0,-602.0,4328.0,A,565.0,-67.0,-115.0
-276.0,-615.0,4272.0,A,551.0,-76.0,-75.0
-257.0,-609.0,4219.0,A,540.0,-61.0,-52.0
-284.0,-621.0,4217.0,A,518.0,-40.0,-47.0
-359.0,-671.0,4254.0,A,484.0,-20.0,-58.0
-429.0,-726.0,4260.0,A,459.0,-14.0,-75.0
-458.0,-745.0,4216.0,A,465.0,-53.0,-86.0
-447.0,-728.0,4198.0,A,484.0,-143.0,-75.0
-409.0,-711.0,4242.0,A,485.0,-243.0,-40.0
-352.0,-714.0,4272.0,A,466.0,-294.0,8.0
-305.0,-732.0,4218.0,A,454.0,-274.0,51.0
-279.0,-740.0,4145.0,A,453.0,-196.0,82.0
-238.0,-724.0,4149.0,A,444.0,-103.0,106.0
-144.0,-685.0,4203.0,A,411.0,-39.0,133.0
-40.0,-651.0,4207.0,A,360.0,-30.0,151.0
-12.0,-640.0,4169.0,A,306.0,-37.0,141.0
-58.0,-645.0,4177.0,A,248.0,-1.0,94.0
-98.0,-641.0,4236.0,A,200.0,85.0,29.0
-98.0,-630.0,4246.0,A,178.0,160.0,-23.0
-111.0,-632.0,4185.0,A,186.0,173.0,-48.0
-174.0,-649.0,4146.0,A,195.0,158.0,-55.0
-235.0,-647.0,4184.0,A,186.0,167.0,-53.0
-250.0,-615.0,4216.0,A,166.0,194.0,-48.0
-245.0,-582.0,4179.0,A,150.0,192.0,-36.0
-256.0,-577.0,4136.0,A,129.0,157.0,-22.0
-248.0,-580.0,4178.0,A,91.0,126.0,-8.0
-191.0,-565.0,4270.0,A,43.0,117.0,0.0
-135.0,-547.0,4319.0,A,8.0,110.0,1.0
-150.0,-559.0,4316.0,A,-9.0,99.0,-14.0
-209.0,-592.0,4335.0,A,-12.0,100.0,-44.0
-229.0,-610.0,4396.0,A,0.0,110.0,-72.0
-208.0,-604.0,4444.0,A,30.0,93.0,-83.0
-212.0,-602.0,4444.0,A,53.0,41.0,-75.0
-262.0,-612.0,4420.0,A,52.0,-5.0,-59.0
-292.0,-610.0,4399.0,A,32.0,-3.0,-40.0
-263.0,-585.0,4373.0,A,22.0,31.0,-19.0
-219.0,-564.0,4338.0,A,25.0,54.0,1.0
-218.0,-571.0,4310.0,A,26.0,48.0,17.0
-243.0,-593.0,4304.0,A,15.0,36.0,28.0
-244.0,-600.0,4312.0,A,8.0,33.0,33.0
-213.0,-591.0,4329.0,A,12.0,32.0,31.0
-191.0,-582.0,4350.0,A,19.0,17.0,25.0
-203.0,-586.0,4368.0,A,16.0,-7.0,21.0
-233.0,-589.0,4372.0,A,11.0,-30.0,25.0
-250.0,-581.0,4371.0,A,18.0,-35.0,32.0
-231.0,-561.0,4372.0,A,37.0,-22.0,34.0
-189.0,-545.0,4367.0,A,44.0,1.0,36.0
-164.0,-543.0,4343.0,A,30.0,13.0,39.0
-188.0,-554.0,4314.0,A,4.0,4.0,38.0
-236.0,-558.0,4305.0,A,-9.0,-21.0,26.0
-260.0,-550.0,4325.0,A,-6.0,-48.0,10.0
-250.0,-543.0,4358.0,A,0.0,-66.0,1.0
-255.0,-554.0,4386.0,A,-3.0,-72.0,2.0
-291.0,-570.0,4394.0,A,-13.0,-61.0,8.0
-309.0,-570.0,4380.0,A,-18.0,-36.0,19.0
