Subject,Class,AccelerometerX,AccelerometerY,AccelerometerZ
U004,1,861,-1238,563
U004,1,712,-1020,394
U004,1,559,-557,380
U004,1,352,-437,57
U004,1,263,-137,-141
U004,1,-40,-352,8
U004,1,-464,-425,981
U004,1,-378,-255,2742
U004,1,6,-592,2625
U004,1,299,-1663,2198
U004,1,-89,-3485,3057
U004,1,-685,-5804,3492
U004,1,-86,-8092,2786
U004,1,770,-8546,1541
U004,1,1597,-7873,2019
U004,1,1775,-6924,3265
U004,1,1766,-6272,3834
U004,1,1358,-5728,3057
U004,1,1034,-5454,2334
U004,1,526,-5452,2043
U004,1,268,-5486,1756
U004,1,188,-5410,1551
U004,1,141,-5245,1458
U004,1,126,-5080,1488
U004,1,44,-4880,1508
U004,1,-40,-4692,1506
U004,1,-32,-4460,1630
U004,1,3,-4151,1657
U004,1,-49,-3939,1664
U004,1,-128,-3750,1640
U004,1,-34,-3569,1528
U004,1,-69,-3425,1415
U004,1,-64,-3274,1361
U004,1,-141,-3083,1214
U004,1,-273,-2885,963
U004,1,-352,-2655,793
U004,1,-406,-2368,581
U004,1,-544,-2117,300
U004,1,-808,-1738,206
U004,1,-749,-1297,264
U004,1,-750,-947,206
U004,1,-697,-504,151
U004,1,-522,-515,397
U004,1,-28,-66,1009
U004,1,387,-191,1248
U004,1,857,-825,1294
U004,1,772,-768,1644
U004,1,694,-406,2066
U004,1,881,-1829,1484
U004,1,1561,-2846,1741
U004,1,2227,-2778,3869
U004,1,2147,-6568,4314
U004,1,2716,-10137,2454
U004,1,1733,-9452,815
U004,1,1234,-8669,3409
U004,1,1816,-7790,4703
U004,1,2181,-6721,4466
U004,1,1580,-5314,3668
U004,1,1316,-4803,2441
U004,1,1529,-5402,2046
U004,1,1503,-5759,1457
U004,1,1811,-6238,1110
U004,1,762,-5192,1108
U004,1,758,-5055,1261
U004,1,1040,-4999,1383
U004,1,1180,-4819,1433
U004,1,1178,-4598,1282
U004,1,1155,-4537,1115
U004,1,1295,-4358,1028
U004,1,1403,-4164,990
U004,1,1429,-3939,905
U004,1,1520,-3655,875
U004,1,1483,-3395,848
U004,1,1511,-3144,835
U004,1,1559,-2885,665
U004,1,1505,-2734,487
U004,1,1303,-2553,386
U004,1,1091,-2259,409
U004,1,1299,-2160,220
U004,1,1032,-2049,18
U004,1,897,-1821,85
U004,1,1009,-1707,61
U004,1,935,-1341,39
U004,1,894,-986,195
U004,1,808,-766,231
U004,1,683,-685,46
U004,1,635,-584,213
U004,1,508,-722,358
U004,1,126,-747,401
U004,1,-770,-1243,1492
U004,1,-433,25,4648
U004,1,1051,-368,6478
U004,1,260,-4288,4635
U004,1,-1214,-7823,3664
U004,1,-1059,-8869,3225
U004,1,-34,-7780,286
U004,1,1975,-8463,-1494
U004,1,2745,-7369,3310
U004,1,2137,-5110,5428
U004,1,1409,-4834,4016
U004,1,969,-5175,3135
U004,1,549,-5678,2652
U004,1,283,-5776,2017
U004,1,161,-5764,1567
U004,1,196,-5473,1563
U004,1,277,-5039,1835
U004,1,554,-4899,1817
U004,1,500,-4764,1541
U004,1,403,-4541,1468
U004,1,427,-4270,1471
U004,1,342,-4029,1512
U004,1,355,-3770,1573
U004,1,433,-3569,1580
U004,1,408,-3493,1656
U004,1,369,-3498,1625
U004,1,299,-3462,1500
U004,1,298,-3390,1351
U004,1,318,-3236,1113
U004,1,190,-3028,825
U004,1,-84,-2776,453
U004,1,-283,-2560,178
U004,1,-233,-2327,88
U004,1,-360,-2096,-9
U004,1,-336,-1828,103
U004,1,-285,-1580,352
U004,1,-217,-1510,550
U004,1,-83,-1179,541
U004,1,58,-1149,382
U004,1,281,-1190,436
U004,1,517,-981,1025
U004,1,866,-868,1970
U004,1,1035,-844,2525
U004,1,1097,-753,2835
U004,1,833,-2165,2538
U004,1,866,-3422,3613
U004,1,1288,-5503,5036
U004,1,670,-8027,511
U004,1,654,-8044,-2338
U004,1,1470,-7401,2111
U004,1,1939,-7448,3825
U004,1,1660,-6407,4421
U004,1,896,-4912,4127
U004,1,705,-4579,3400
U004,1,1161,-5203,2901
U004,1,1472,-6151,2742
U004,1,1438,-6482,1754
U004,1,1432,-6422,1129
U004,1,1385,-6107,926
U004,1,1154,-5656,1178
U004,1,1005,-5251,1118
U004,1,1013,-4964,1057
U004,1,1127,-4616,1008
U004,1,1157,-4298,983
U004,1,1288,-4151,782
U004,1,1532,-3932,745
U004,1,1635,-3732,700
U004,1,1610,-3448,667
U004,1,1685,-3166,667
U004,1,1652,-2949,542
U004,1,1560,-2702,418
U004,1,1480,-2484,339
U004,1,1288,-2237,314
U004,1,1378,-1914,230
U004,1,1219,-1619,127
U004,1,1011,-1324,121
U004,1,1003,-873,185
U004,1,750,-398,89
U004,1,502,-97,134
U004,1,539,147,201
U004,1,203,-474,142
U004,1,203,179,-7
U004,1,-107,-509,469
U004,1,-106,-528,2074
U004,1,475,-478,3439
U004,1,1314,-1211,3299
U004,1,890,-3793,3387
U004,1,-628,-6166,4706
U004,1,-1412,-9259,4489
U004,1,-642,-8341,1993
U004,1,1237,-7908,560
U004,1,2381,-8421,1484
U004,1,2046,-6470,4928
U004,1,1857,-4874,4389
U004,1,1651,-4747,3187
U004,1,1039,-5187,2559
U004,1,763,-5536,2078
U004,1,459,-5563,1806
U004,1,237,-5399,1698
U004,1,442,-5088,1644
U004,1,648,-5028,1524
U004,1,597,-4940,1366
U004,1,602,-4814,1363
U004,1,642,-4699,1449
U004,1,613,-4643,1469
U004,1,546,-4500,1573
U004,1,580,-4284,1742
U004,1,557,-4087,1809
U004,1,571,-3953,1735
U004,1,526,-3811,1576
U004,1,455,-3632,1380
U004,1,362,-3431,1198
U004,1,314,-3139,1019
U004,1,233,-2823,817
U004,1,92,-2485,541
U004,1,-156,-2219,272
U004,1,-325,-1995,121
U004,1,-400,-1451,84
U004,1,-243,-983,107
U004,1,15,-713,385
U004,1,-13,-464,654
U004,1,-86,-479,634
U004,1,117,-532,532
U004,1,235,-734,861
U004,1,315,-642,1449
U004,1,569,-637,1775
U004,1,601,-782,1937
U004,1,969,-1080,3583
U004,1,1645,-4105,3882
U004,1,1758,-8009,1287
U004,1,1355,-8580,247
U004,1,1353,-8197,2475
U004,1,1773,-8021,2474
U004,1,1830,-7305,3408
U004,1,1052,-5728,3993
U004,1,702,-4643,3299
U004,1,890,-4667,2627
U004,1,1127,-5356,2169
U004,1,1199,-5815,1535
U004,1,1083,-5893,1201
U004,1,1125,-5746,1007
U004,1,1076,-5494,936
U004,1,1041,-5275,914
U004,1,1065,-4949,909
U004,1,1129,-4694,925
U004,1,1277,-4429,917
U004,1,1326,-4255,815
U004,1,1328,-4094,820
U004,1,1650,-3947,987
U004,1,1795,-3863,1027
U004,1,1848,-3699,965
U004,1,1860,-3605,873
U004,1,1812,-3349,762
U004,1,1825,-3093,682
U004,1,1445,-2850,422
U004,1,1193,-2554,149
U004,1,1540,-2309,1
U004,1,1437,-2093,-200
U004,1,1142,-1721,-382
U004,1,1072,-1188,-97
U004,1,786,-711,186
U004,1,592,-312,294
U004,1,137,-115,269
U004,1,-61,-23,361
U004,1,137,-90,770
U004,1,236,-158,1517
U004,1,491,-372,2616
U004,1,641,-1099,2634
U004,1,815,-2314,2633
U004,1,82,-3567,3922
U004,1,-1059,-5136,4024
U004,1,-1179,-8634,3221
U004,1,136,-8994,1333
U004,1,1508,-7972,99
U004,1,1710,-7334,3173
U004,1,2123,-6220,4935
U004,1,2305,-5288,3732
U004,1,1650,-5056,2825
U004,1,1238,-5519,2152
U004,1,890,-5650,1825
U004,1,602,-5542,1691
U004,1,502,-5179,1680
U004,1,633,-4856,1669
U004,1,656,-4756,1417
U004,1,478,-4606,1291
U004,1,475,-4477,1395
U004,1,404,-4265,1496
U004,1,289,-4055,1509
U004,1,197,-3998,1558
U004,1,154,-4035,1469
U004,1,170,-3965,1345
U004,1,239,-3927,1276
U004,1,208,-3757,1124
U004,1,183,-3556,928
U004,1,23,-3385,718
U004,1,-124,-3153,428
U004,1,-224,-2865,192
U004,1,-297,-2575,120
U004,1,-530,-2297,26
U004,1,-644,-1745,193
U004,1,-695,-1189,444
U004,1,-537,-823,808
U004,1,-267,-254,976
U004,1,143,-222,1074
U004,1,555,50,1161
U004,1,570,-165,1365
U004,1,214,-495,1888
U004,1,84,-665,1937
U004,1,502,-1339,1513
U004,1,1134,-1814,2742
U004,1,2179,-4328,3589
U004,1,2525,-7960,445
U004,1,1695,-8232,1169
U004,1,1185,-8328,3287
U004,1,1580,-8031,2952
U004,1,1649,-7189,3683
U004,1,1061,-6060,4064
U004,1,946,-5116,3036
U004,1,1252,-5182,2398
U004,1,1508,-5697,1972
U004,1,1445,-5836,1340
U004,1,1268,-5820,860
U004,1,1255,-5649,662
U004,1,1221,-5434,763
U004,1,849,-5039,910
U004,1,830,-4732,827
U004,1,1033,-4580,681
U004,1,1091,-4391,683
U004,1,1180,-4194,825
U004,1,1263,-4051,797
U004,1,1337,-3885,873
U004,1,1445,-3626,1075
U004,1,1502,-3427,1209
U004,1,1523,-3215,1038
U004,1,1446,-2979,944
U004,1,1144,-2588,899
U004,1,1383,-2354,536
U004,1,1509,-2201,204
U004,1,1311,-1976,173
U004,1,1121,-1630,-102
U004,1,749,-1442,-395
U004,1,555,-1032,-469
U004,1,459,-711,-95
U004,1,324,-353,337
U004,1,118,-329,534
U004,1,-4,-305,452
U004,1,-307,-768,298
U004,1,-414,-595,1443
U004,1,74,-250,2905
U004,1,491,-935,3096
U004,1,435,-2535,3975
U004,1,-1032,-4860,4405
U004,1,-2129,-7979,3447
U004,1,-200,-8498,1365
U004,1,1795,-7407,-662
U004,1,2045,-7621,1338
U004,1,1969,-6117,4522
U004,1,2245,-5256,3900
U004,1,1990,-4894,2636
U004,1,1315,-5223,2025
U004,1,732,-5613,1590
U004,1,442,-5781,1269
U004,1,433,-5864,1100
U004,1,538,-5706,1366
U004,1,510,-5401,1432
U004,1,523,-5233,1307
U004,1,476,-5072,1233
U004,1,460,-4922,1275
U004,1,336,-4734,1376
U004,1,153,-4492,1636
U004,1,99,-4148,1727
U004,1,-8,-3958,1664
U004,1,-43,-3882,1566
U004,1,-113,-3718,1400
U004,1,-113,-3525,1244
U004,1,-125,-3374,932
U004,1,-211,-3201,629
U004,1,-264,-2973,289
U004,1,-164,-2587,88
U004,1,-440,-2363,28
U004,1,-792,-1824,182
U004,1,-950,-1216,576
U004,1,-816,-963,1180
U004,1,-537,-423,1506
U004,1,37,4,1554
U004,1,447,-210,957
U004,1,322,-739,500
U004,1,167,-524,1203
U004,1,-63,-48,2325
U004,1,267,-380,2907
U004,1,806,-2475,769
U004,1,1436,-2165,2407
U004,1,2220,-4534,3252
U004,1,2478,-7477,205
U004,1,1731,-8023,1087
U004,1,1424,-8106,3309
U004,1,1744,-7712,3000
U004,1,1218,-6819,3737
U004,1,838,-5986,3752
U004,1,836,-5208,2499
U004,1,993,-5363,1955
U004,1,1147,-5644,1853
U004,1,1128,-5635,1290
U004,1,1198,-5499,682
U004,1,1417,-5565,545
U004,1,1285,-5387,706
U004,1,860,-5275,815
U004,1,891,-5042,938
U004,1,1052,-5117,908
U004,1,991,-5003,728
U004,1,1076,-4813,721
U004,1,1174,-4621,742
U004,1,1218,-4331,876
U004,1,1277,-3890,1163
U004,1,1425,-3560,1245
U004,1,1538,-3276,959
U004,1,1511,-3005,806
U004,1,1573,-2781,555
U004,1,1540,-2607,250
U004,1,1294,-2311,118
U004,1,746,-1935,66
U004,1,775,-1649,159
U004,1,559,-1360,244
U004,1,344,-1041,490
U004,1,300,-799,757
U004,1,258,-723,650
U004,1,124,-575,433
U004,1,185,-475,336
U004,1,-163,-481,833
U004,1,-466,-554,1986
U004,1,-84,-613,2542
U004,1,88,-1007,2425
U004,1,162,-1853,3181
U004,1,-407,-3651,2971
U004,1,-314,-5790,2067
U004,1,189,-7993,2075
U004,1,579,-8052,2890
U004,1,1434,-7157,3075
U004,1,2132,-7005,3288
U004,1,2316,-6676,2915
U004,1,1508,-6081,2322
U004,1,895,-5804,1849
U004,1,556,-5677,1615
U004,1,521,-5652,1591
U004,1,468,-5455,1553
U004,1,390,-5302,1589
U004,1,415,-5133,1486
U004,1,484,-4973,1329
U004,1,380,-4751,1320
U004,1,205,-4422,1531
U004,1,150,-4119,1590
U004,1,65,-4028,1556
U004,1,29,-4029,1470
U004,1,-81,-4064,1367
U004,1,-145,-3914,1274
U004,1,-109,-3767,1217
U004,1,-41,-3407,1071
U004,1,-39,-2965,861
U004,1,-149,-2603,614
U004,1,-388,-2216,331
U004,1,-673,-1804,133
U004,1,-1020,-1293,291
U004,1,-1183,-811,719
U004,1,-1043,-359,1020
U004,1,-508,-2,1390
U004,1,82,35,1378
U004,1,359,-160,550
U004,1,312,-387,664
U004,1,172,-167,1556
U004,1,341,7,2671
U004,1,898,-1480,1538
U004,1,1435,-2271,1279
U004,1,1803,-3323,3168
U004,1,2333,-6399,2324
U004,1,2185,-8450,2067
U004,1,1500,-8794,3804
U004,1,1610,-8596,3071
U004,1,1258,-7877,3621
U004,1,933,-7212,4091
U004,1,730,-6048,2814
U004,1,822,-5492,1989
U004,1,859,-5598,2397
U004,1,890,-5514,1645
U004,1,1004,-5416,801
U004,1,1153,-5343,652
U004,1,1257,-5305,647
U004,1,1319,-5303,621
U004,1,677,-4870,771
U004,1,861,-4832,754
U004,1,918,-4695,760
U004,1,888,-4558,673
U004,1,878,-4387,642
U004,1,913,-4215,694
U004,1,1122,-3883,811
U004,1,1185,-3508,864
U004,1,1388,-3241,959
U004,1,1551,-2992,794
U004,1,1552,-2784,504
U004,1,1523,-2502,274
U004,1,1330,-2164,163
U004,1,1218,-1878,50
U004,1,734,-1709,-88
U004,1,310,-1278,-13
U004,1,261,-994,371
U004,1,99,-950,579
U004,1,15,-809,883
U004,1,99,-556,751
U004,1,261,-706,464
U004,1,432,-578,349
U004,1,98,-906,496
U004,1,-130,-647,1712
U004,1,115,-522,2644
U004,1,217,-1283,2636
U004,1,202,-2779,3433
U004,1,-388,-4603,4141
U004,1,-549,-8012,2898
U004,1,373,-8668,1481
U004,1,1389,-7399,1797
U004,1,1892,-7093,2552
U004,1,2053,-6897,2744
U004,1,1799,-6188,2156
U004,1,1129,-5574,1667
U004,1,679,-5356,1338
U004,1,374,-5454,1089
U004,1,263,-5602,1043
U004,1,205,-5601,1260
U004,1,173,-5526,1457
U004,1,236,-5414,1433
U004,1,226,-5155,1370
U004,1,242,-4819,1424
U004,1,212,-4521,1567
U004,1,83,-4278,1580
U004,1,-53,-4116,1507
U004,1,-132,-4032,1322
U004,1,-218,-3937,1286
U004,1,-318,-3760,1264
U004,1,-308,-3667,1208
U004,1,-211,-3446,999
U004,1,-231,-3179,712
U004,1,-245,-2891,372
U004,1,-183,-2492,208
U004,1,-469,-2049,74
U004,1,-798,-1801,70
U004,1,-833,-1304,411
U004,1,-623,-1068,812
U004,1,-278,-591,905
U004,1,181,-526,828
U004,1,424,-734,415
U004,1,363,-969,431
U004,1,336,-529,1595
U004,1,305,-305,1891
U004,1,335,-841,2025
U004,1,824,-2103,2137
U004,1,1635,-2363,3691
U004,1,1961,-4734,4960
U004,1,2211,-8064,3313
U004,1,1313,-8643,-833
U004,1,1021,-8863,-107
U004,1,1367,-8393,2970
U004,1,1405,-7272,4150
U004,1,855,-5861,4180
U004,1,665,-4998,2751
U004,1,852,-5158,1724
U004,1,1224,-5695,2155
U004,1,1315,-5801,1349
U004,1,1354,-5636,565
U004,1,1874,-5566,482
U004,1,1205,-5023,583
U004,1,913,-4891,660
U004,1,749,-4600,724
U004,1,914,-4413,767
U004,1,928,-4267,762
U004,1,883,-4051,909
U004,1,886,-3892,1085
U004,1,1025,-3808,936
U004,1,1276,-3554,847
U004,1,1316,-3336,877
U004,1,1204,-3146,916
U004,1,1128,-2976,786
U004,1,1163,-2750,473
U004,1,778,-2611,386
U004,1,511,-2211,400
U004,1,984,-1915,403
U004,1,926,-1811,183
U004,1,914,-1736,166
U004,1,711,-1512,180
U004,1,694,-1241,308
U004,1,614,-1147,385
U004,1,450,-986,474
U004,1,445,-705,563
U004,1,387,-684,533
U004,1,367,-937,269
U004,1,105,-1448,-48
U004,1,-150,-1256,1365
U004,1,16,-970,2831
U004,1,604,-1693,3902
U004,1,359,-3275,5214
U004,1,-1414,-6146,3922
U004,1,-1575,-8422,2379
U004,1,612,-8595,1055
U004,1,1784,-7637,1421
U004,1,2031,-6733,2892
U004,1,1772,-6354,2942
U004,1,1627,-5928,2160
U004,1,1140,-5606,1709
U004,1,704,-5575,1550
U004,1,555,-5589,1450
U004,1,392,-5359,1630
U004,1,401,-5173,1925
U004,1,491,-5081,1885
U004,1,485,-5101,1638
U004,1,515,-5038,1339
U004,1,510,-4835,1256
U004,1,393,-4586,1318
U004,1,358,-4309,1397
U004,1,228,-3956,1384
U004,1,153,-3771,1448
U004,1,123,-3629,1476
U004,1,27,-3470,1425
U004,1,71,-3273,1285
U004,1,-55,-3106,1138
U004,1,-115,-2927,815
U004,1,-272,-2756,525
U004,1,-320,-2448,375
U004,1,-393,-2237,274
U004,1,-531,-1953,273
U004,1,-597,-1620,483
U004,1,-524,-1028,849
U004,1,-393,-845,1072
U004,1,-356,-814,1048
U004,1,-218,-761,851
U004,1,113,-724,687
U004,1,178,-894,717
U004,1,308,-803,1176
U004,1,625,-704,1635
U004,1,508,-1184,1519
U004,1,926,-1666,2661
U004,1,1122,-3934,3197
U004,1,1049,-7595,2241
U004,1,1314,-8641,1323
U004,1,2055,-8407,2346
U004,1,2229,-7970,2720
U004,1,2340,-7444,3142
U004,1,1911,-6443,3388
U004,1,1331,-5400,2983
U004,1,1218,-5140,2384
U004,1,1283,-5516,2018
U004,1,1340,-5769,1536
U004,1,1178,-5810,1149
U004,1,1263,-5718,1002
U004,1,1275,-5462,1058
U004,1,1241,-5239,1071
U004,1,1315,-5039,972
U004,1,1419,-4870,856
U004,1,1440,-4572,917
U004,1,1407,-4337,940
U004,1,1361,-4173,937
U004,1,1434,-3999,881
U004,1,1432,-3850,739
U004,1,1351,-3640,663
U004,1,1447,-3380,624
U004,1,1406,-3159,541
U004,1,1417,-2945,430
U004,1,1522,-2742,333
U004,1,1643,-2631,194
U004,1,1440,-2530,164
U004,1,1305,-2320,141
U004,1,1211,-2185,214
U004,1,1158,-1804,215
U004,1,942,-1653,231
U004,1,822,-1366,367
U004,1,584,-1070,457
U004,1,479,-916,638
U004,1,443,-989,545
U004,1,386,-1118,477
U004,1,210,-1122,1132
U004,1,166,-882,2445
U004,1,539,-1268,3586
U004,1,563,-2570,3887
U004,1,-703,-4988,3087
U004,1,-1200,-6762,2712
U004,1,-274,-7612,1249
U004,1,1362,-7438,708
U004,1,1901,-6787,2890
U004,1,1687,-5646,4079
U004,1,1462,-5100,3780
U004,1,929,-4951,3141
U004,1,562,-5197,2608
U004,1,491,-5398,2143
U004,1,432,-5400,1895
U004,1,136,-5330,1752
U004,1,-20,-5122,1785
U004,1,182,-4955,1791
U004,1,272,-4761,1626
U004,1,389,-4630,1478
U004,1,377,-4540,1406
U004,1,363,-4394,1516
U004,1,552,-4135,1559
U004,1,501,-4002,1578
U004,1,384,-3899,1591
U004,1,445,-3807,1555
U004,1,482,-3699,1498
U004,1,503,-3568,1382
U004,1,524,-3397,1175
U004,1,455,-3187,1003
U004,1,427,-2977,841
U004,1,335,-2724,697
U004,1,-68,-2563,398
U004,1,-176,-2404,174
U004,1,-129,-2136,98
U004,1,-229,-1833,113
U004,1,-232,-1546,194
U004,1,-164,-1217,399
U004,1,-33,-886,878
U004,1,-95,-495,1501
U004,1,-138,-544,1779
U004,1,-83,-621,1812
U004,1,32,-867,1829
U004,1,189,-776,2034
U004,1,553,-974,2981
U004,1,898,-3058,1615
U004,1,1375,-5707,-89
U004,1,1601,-6550,1565
U004,1,1664,-7464,2949
U004,1,1706,-7920,2570
U004,1,1848,-7851,2654
U004,1,1795,-7162,3280
U004,1,1504,-6213,3389
U004,1,1280,-5576,3063
U004,1,1095,-5611,2664
U004,1,1078,-6019,2236
U004,1,1110,-6199,1644
U004,1,1284,-6122,1077
U004,1,1386,-5990,913
U004,1,1337,-5786,1088
U004,1,1372,-5569,989
U004,1,1528,-5246,884
U004,1,1524,-4959,814
U004,1,1512,-4724,779
U004,1,1605,-4507,727
U004,1,1735,-4319,774
U004,1,1795,-4045,770
U004,1,1917,-3743,645
U004,1,2053,-3499,583
U004,1,1857,-3256,606
U004,1,1631,-2945,474
U004,1,1661,-2718,340
U004,1,1315,-2430,219
U004,1,1109,-2095,115
U004,1,1047,-1782,-7
U004,1,899,-1361,-5
U004,1,828,-976,-16
U004,1,843,-517,-160
U004,1,860,-41,-193
U004,1,891,145,-171
U004,1,756,138,-341
U004,1,232,-351,-320
U004,1,-8,-234,746
U004,1,-37,-410,2516
U004,1,192,-927,3544
U004,1,463,-1688,3706
U004,1,-66,-3602,4489
U004,1,-1675,-6106,4315
U004,1,-1785,-8765,3889
U004,1,221,-8411,1247
U004,1,2045,-8048,-1371
U004,1,2269,-7547,2505
U004,1,2374,-5693,5413
U004,1,2043,-4398,4379
U004,1,1428,-4454,3278
U004,1,969,-5182,2606
U004,1,720,-5532,2062
U004,1,696,-5446,1719
U004,1,625,-5184,1501
U004,1,498,-4834,1708
U004,1,625,-4627,1805
U004,1,736,-4587,1706
U004,1,629,-4437,1486
U004,1,569,-4291,1387
U004,1,521,-4148,1308
U004,1,499,-3924,1290
U004,1,439,-3802,1264
U004,1,400,-3649,1320
U004,1,374,-3419,1497
U004,1,406,-3236,1522
U004,1,393,-3243,1362
U004,1,332,-3341,1255
U004,1,248,-3308,1146
U004,1,220,-3212,964
U004,1,122,-3094,765
U004,1,-58,-2977,464
U004,1,-204,-2950,136
U004,1,-313,-2876,-91
U004,1,-311,-2516,-24
U004,1,-272,-2128,173
U004,1,-98,-1828,432
U004,1,45,-1666,641
U004,1,304,-1160,874
U004,1,520,-593,1473
U004,1,361,-628,2254
U004,1,321,-559,2786
U004,1,422,-825,2417
U004,1,531,-1236,1786
U004,1,1084,-1665,3084
U004,1,1727,-3757,2939
U004,1,1611,-7078,-1067
U004,1,2109,-7350,1183
U004,1,2026,-7674,3748
U004,1,1693,-7447,3592
U004,1,1358,-6426,3456
U004,1,1126,-5817,3219
U004,1,1194,-5218,2300
U004,1,1374,-5277,1920
U004,1,1513,-5452,1493
U004,1,1540,-5579,1075
U004,1,1584,-5661,712
U004,1,1694,-5691,789
U004,1,1192,-5429,867
U004,1,1286,-5260,1019
U004,1,1287,-5068,1038
U004,1,1270,-4768,1082
U004,1,1334,-4578,1027
U004,1,1239,-4412,944
U004,1,1350,-4256,839
U004,1,1342,-4098,868
U004,1,1391,-3883,962
U004,1,1630,-3751,1025
U004,1,1738,-3538,971
U004,1,1709,-3325,831
U004,1,1629,-3113,636
U004,1,1164,-2778,568
U004,1,1122,-2471,489
U004,1,1217,-2375,269
U004,1,1123,-2106,134
U004,1,959,-1851,-16
U004,1,777,-1563,-119
U004,1,683,-1257,10
U004,1,620,-959,153
U004,1,615,-645,191
U004,1,408,-555,190
U004,1,245,-429,596
U004,1,124,-548,1363
U004,1,265,-559,2403
U004,1,513,-796,2798
U004,1,655,-1816,3132
U004,1,-198,-3666,3451
U004,1,-1440,-5467,2879
U004,1,-997,-7470,2559
U004,1,442,-7621,1652
U004,1,1468,-7165,1248
U004,1,1790,-6123,3074
U004,1,2074,-5752,3711
U004,1,1877,-5506,2880
U004,1,1233,-5369,2296
U004,1,771,-5489,1953
U004,1,545,-5561,1683
U004,1,458,-5486,1715
U004,1,377,-5361,1890
U004,1,604,-5213,1862
U004,1,776,-5167,1615
U004,1,719,-5076,1459
U004,1,629,-4843,1472
U004,1,652,-4614,1556
U004,1,583,-4284,1592
U004,1,467,-4119,1579
U004,1,371,-4021,1548
U004,1,374,-3976,1486
U004,1,366,-3859,1379
U004,1,280,-3710,1314
U004,1,171,-3517,1175
U004,1,182,-3374,1012
U004,1,131,-3185,840
U004,1,43,-2991,592
U004,1,-127,-2839,238
U004,1,-273,-2669,62
U004,1,-286,-2296,51
U004,1,-486,-2011,287
U004,1,-541,-1739,658
U004,1,-391,-1476,980
U004,1,-125,-1187,1209
U004,1,209,-840,1357
U004,1,475,-838,1061
U004,1,315,-1105,773
U004,1,129,-819,1523
U004,1,290,-522,2342
U004,1,534,-855,2451
U004,1,1040,-1442,3273
U004,1,1657,-4267,2072
U004,1,2071,-6933,-369
U004,1,1950,-7525,1743
U004,1,1513,-8036,3661
U004,1,1446,-7639,3503
U004,1,1201,-6741,3560
U004,1,738,-5941,3528
U004,1,921,-5268,2618
U004,1,1267,-5373,2301
U004,1,1262,-5573,1894
U004,1,1149,-5641,1445
U004,1,1181,-5597,1001
U004,1,1202,-5446,881
U004,1,1075,-5341,854
U004,1,1005,-4983,729
U004,1,954,-4674,631
U004,1,955,-4374,769
U004,1,988,-4073,1023
U004,1,1129,-3904,827
U004,1,1114,-3818,758
U004,1,1168,-3673,792
U004,1,1279,-3515,935
U004,1,1314,-3358,946
U004,1,1317,-3179,823
U004,1,1428,-2935,730
U004,1,1278,-2751,550
U004,1,1110,-2539,293
U004,1,1045,-2348,156
U004,1,833,-2123,13
U004,1,672,-1813,-7
U004,1,704,-1528,21
U004,1,624,-1324,-119
U004,1,522,-1111,64
U004,1,431,-817,268
U004,1,414,-815,293
U004,1,504,-733,452
U004,1,181,-965,410
U004,1,-182,-834,1443
U004,1,-11,-495,3090
U004,1,236,-1382,3261
U004,1,296,-2660,4835
U004,1,-1240,-4830,5147
U004,1,-1923,-7546,2425
U004,1,245,-8285,1006
U004,1,1539,-6966,1462
U004,1,2210,-6298,2825
U004,1,2577,-6116,3283
U004,1,2176,-5485,2476
U004,1,1488,-5253,1987
U004,1,904,-5130,1477
U004,1,693,-5079,1278
U004,1,519,-5013,1454
U004,1,342,-4997,1752
U004,1,395,-5111,1721
U004,1,519,-5139,1438
U004,1,580,-5001,1307
U004,1,590,-4784,1284
U004,1,556,-4538,1272
U004,1,503,-4322,1285
U004,1,416,-4202,1295
U004,1,359,-4088,1378
U004,1,255,-3967,1372
U004,1,148,-3949,1410
U004,1,84,-3933,1430
U004,1,20,-3873,1352
U004,1,-26,-3723,1244
U004,1,-106,-3575,1005
U004,1,-171,-3387,718
U004,1,-517,-3282,405
U004,1,-569,-2905,216
U004,1,-620,-2649,227
U004,1,-668,-2177,487
U004,1,-663,-1990,804
U004,1,-236,-1878,916
U004,1,371,-1204,1022
U004,1,927,-965,1434
U004,1,1097,-538,1656
U004,1,420,-686,1617
U004,1,-165,-559,1433
U004,1,-318,-536,1936
U004,1,106,-791,2800
U004,1,814,-2105,2171
U004,1,1095,-4945,-300
U004,1,1806,-6341,1047
U004,1,1991,-7571,3192
U004,1,1753,-8047,3456
U004,1,1790,-7510,2943
U004,1,1274,-6900,3023
U004,1,922,-6467,2828
U004,1,1001,-5979,2168
U004,1,1104,-5828,1852
U004,1,1045,-5672,1413
U004,1,1040,-5612,871
U004,1,964,-5471,733
U004,1,1087,-5459,894
U004,1,879,-5262,665
U004,1,874,-4965,615
U004,1,999,-4707,631
U004,1,1111,-4492,588
U004,1,1128,-4217,684
U004,1,1047,-4123,676
U004,1,1005,-3987,623
U004,1,1094,-3847,576
U004,1,1229,-3708,704
U004,1,1268,-3442,682
U004,1,1302,-3181,637
U004,1,1232,-2932,626
U004,1,1124,-2607,488
U004,1,1048,-2238,297
U004,1,1005,-1962,128
U004,1,877,-1765,-28
U004,1,536,-1349,-13
U004,1,422,-898,198
U004,1,335,-610,270
U004,1,302,-528,376
U004,1,86,-376,477
U004,1,103,-375,253
U004,1,115,-413,51
U004,1,-408,-783,814
U004,1,-157,-324,2872
U004,1,535,-209,3492
